Asset_ID,Bank,Asset_Category,Asset_Amount,Currency,Rating,Buffer_Amount,LCR_Compliance
AS000342,Deutsche Bank,Bonds,1175736.3211457948,GBP,BB,296401.2549535657,False
AS000343,Deutsche Bank,Cash,58183.33285446693,EUR,AA,6410.66192465358,False
AS000344,Citigroup,Bonds,53006.90756134966,USD,BB,35621.20108340503,False
AS000345,HSBC,Cash,82432.93828561122,USD,AAA,5824.632068044155,False
AS000346,HSBC,Cash,31303.42215499819,EUR,A,50106.69236715057,True
AS000347,Deutsche Bank,Cash,92360.48336385227,CAD,AA,7197.26116982325,False
AS000348,HSBC,Stocks,47639.274667924365,CAD,AA,110087.48262284636,True
AS000349,Deutsche Bank,Cash,133982.3568500568,EUR,BBB,23243.71192423,False
AS000350,HSBC,Cash,27941.795375789763,CAD,BBB,35498.57916423827,True
AS000351,Citigroup,Stocks,292656.12494861503,USD,A,45501.17068678472,False
AS000352,Deutsche Bank,Cash,154255.23348803524,USD,BBB,46176.734293812886,False
AS000353,HSBC,Stocks,31943.57594103757,EUR,BBB,13279.84724010605,False
AS000354,Deutsche Bank,Stocks,133400.7636193886,EUR,AAA,36884.38285871183,False
AS000355,Deutsche Bank,Bonds,61880.561681216335,USD,AA,31816.618131929852,False
AS000356,Barclays,Cash,66686.96121504667,EUR,BBB,35323.11418468122,False
AS000357,Citigroup,Stocks,123183.94816736571,USD,AA,24162.02417679044,False
AS000358,Citigroup,Bonds,78617.21288840185,CAD,BBB,21503.739886817337,False
AS000359,HSBC,Cash,612462.5630814435,CAD,BB,16855.068865325855,False
AS000360,Barclays,Cash,168573.2393110584,GBP,AAA,11582.730217966691,False
AS000361,HSBC,Cash,418446.22871854913,USD,A,119287.30715662568,False
AS000362,Barclays,Bonds,50008.992631757574,EUR,BBB,33853.179659042115,False
AS000363,HSBC,Cash,149075.85799339833,CAD,BBB,78834.39024867903,False
AS000364,Citigroup,Cash,44705.66934565741,USD,BBB,30558.79003632581,False
AS000365,Deutsche Bank,Cash,54653.117895961674,USD,BBB,87935.78341298274,True
AS000366,Barclays,Stocks,5268.5574137732465,USD,A,32379.31918238664,True
AS000367,Barclays,Cash,17784.197961491103,EUR,AAA,4769.65420438495,False
AS000368,Deutsche Bank,Bonds,56388.11035582561,EUR,AAA,8152.384636266424,False
AS000369,Deutsche Bank,Cash,18245.228988565534,EUR,BBB,3607.068155739766,False
AS000370,Deutsche Bank,Cash,615418.254196972,CAD,BB,125689.94872077722,False
AS000371,Citigroup,Cash,19643.516789029407,USD,B,31047.52409792895,True
AS000372,Barclays,Cash,42494.14439179252,EUR,A,57767.210820728986,True
AS000373,Deutsche Bank,Cash,53363.987877087,USD,BB,43009.34346859287,False
AS000374,Barclays,Cash,64171.97837790838,EUR,AA,10252.68185547948,False
AS000375,Citigroup,Stocks,36778.82812797969,CAD,BB,35792.584365510345,False
AS000376,Deutsche Bank,Cash,101107.04180296774,USD,A,5775.59150213832,False
AS000377,Deutsche Bank,Bonds,89257.95428630456,USD,AA,75533.14180317467,False
AS000378,HSBC,Bonds,187630.7658664633,USD,CCC,30266.008056613813,False
AS000379,Citigroup,Bonds,153489.9642689763,CAD,AAA,9176.965945504777,False
AS000380,HSBC,Bonds,24709.837803959235,EUR,AAA,9720.08501211891,False
AS000381,Citigroup,Cash,18696.076178248088,USD,BBB,22199.157065182728,True
AS000382,HSBC,Stocks,23047.698665881693,GBP,AAA,56765.46026837911,True
AS000383,Citigroup,Stocks,52696.31002052088,EUR,BB,3929.2895302342345,False
AS000384,HSBC,Bonds,22385.851198961012,CAD,AAA,4945.677502823248,False
AS000385,Deutsche Bank,Stocks,662725.0427286499,EUR,AA,18773.918714647105,False
AS000386,Deutsche Bank,Stocks,113711.23172188166,CAD,A,39072.66111712588,False
AS000387,HSBC,Bonds,12444.052540842367,USD,BBB,34514.75726820815,True
AS000388,Deutsche Bank,Cash,37123.91390584861,EUR,A,9208.886882403414,False
AS000389,Barclays,Bonds,155736.7015163371,GBP,AA,24218.995767183693,False
AS000390,Deutsche Bank,Stocks,101946.60101426473,USD,A,21239.93169584367,False
AS000391,Citigroup,Stocks,33608.94382230926,EUR,BB,22087.382492230638,False
AS000392,HSBC,Cash,327325.2833932538,USD,A,107217.7744649847,False
AS000393,Deutsche Bank,Bonds,11096.482851460405,USD,B,63228.54376956428,True
AS000394,Barclays,Bonds,17121.72087358085,GBP,BBB,22435.400948324357,True
AS000395,Citigroup,Bonds,397613.3458760553,EUR,BBB,17451.80212542949,False
AS000396,HSBC,Bonds,41956.12932194485,EUR,A,109302.77711606973,True
AS000397,Citigroup,Stocks,349263.648352993,EUR,AAA,19682.329968323364,False
AS000398,HSBC,Stocks,142804.50386386077,CAD,B,49928.4200638574,False
AS000399,Citigroup,Cash,131766.0725888002,USD,A,3983.1523544126635,False
AS000400,Deutsche Bank,Bonds,188131.35936310442,GBP,B,111584.29100765046,False
AS000401,Citigroup,Cash,51179.88441791563,CAD,BBB,24896.062183123417,False
AS000402,Deutsche Bank,Bonds,99233.81789014347,EUR,AA,26409.801823139085,False
AS000403,Citigroup,Cash,25447.356525491363,GBP,A,4306.735629854177,False
AS000404,HSBC,Cash,9062.96715995756,EUR,BBB,9585.101601122611,True
AS000405,Barclays,Cash,42503.118263210024,EUR,A,21403.77379628476,False
AS000406,HSBC,Cash,240658.04330940713,CAD,B,39740.93699885274,False
AS000407,Barclays,Stocks,142066.05589857383,USD,BB,12377.363204190628,False
AS000408,Deutsche Bank,Cash,87748.11172702216,CAD,AA,40326.729009576055,False
AS000409,HSBC,Cash,138433.8575308529,EUR,AA,39321.67558120402,False
AS000410,Deutsche Bank,Bonds,645917.5894608197,CAD,BB,20657.51502326794,False
AS000411,Deutsche Bank,Cash,74976.49982361171,USD,A,102340.24413905047,True
AS000412,Citigroup,Bonds,71673.39599120349,GBP,A,9677.208066357933,False
AS000413,HSBC,Cash,19328.40231288712,EUR,BBB,53877.78647420096,True
AS000414,Citigroup,Cash,8552.360037590086,GBP,AA,32342.03577447831,True
AS000415,Citigroup,Cash,121233.45005403395,EUR,A,41883.636278794256,False
AS000416,HSBC,Cash,893916.6306016245,USD,B,5105.309256530689,False
AS000417,Deutsche Bank,Cash,19983.008169636898,USD,B,14632.531056403153,False
AS000418,HSBC,Cash,144254.1343536327,EUR,BBB,79370.6539303751,False
AS000419,HSBC,Cash,30011.35398772689,USD,BBB,6665.329946723981,False
AS000420,Citigroup,Cash,21202.41789992687,EUR,AA,25970.4234918459,True
AS000421,Barclays,Bonds,98267.84520224576,GBP,AA,11704.353783097178,False
AS000422,Citigroup,Stocks,190718.6259019249,USD,A,83081.3671839937,False
AS000423,Barclays,Bonds,144804.09389058262,CAD,A,1903.0716931496058,False
AS000424,Citigroup,Cash,148637.44812002633,GBP,A,26156.562768795156,False
AS000425,Barclays,Cash,98403.2638086179,GBP,A,46862.553262791545,False
AS000426,Citigroup,Cash,7280.467428996373,EUR,BB,42542.699078522346,True
AS000427,Barclays,Bonds,343049.6397581835,EUR,A,28928.06585834339,False
AS000428,Citigroup,Cash,44236.510584996104,GBP,AA,47127.029403103035,True
AS000429,Citigroup,Cash,10922.648762818375,GBP,BBB,22658.35934794486,True
AS000430,Deutsche Bank,Cash,72660.79966220201,USD,BB,20565.056221185627,False
AS000431,HSBC,Stocks,9946.223181654037,CAD,BBB,18193.947091059024,True
AS000432,HSBC,Bonds,22951.535574603095,USD,A,123926.99535840798,True
AS000433,Deutsche Bank,Stocks,31668.338359816255,GBP,A,4105.472750263404,False
AS000434,Barclays,Cash,40759.919444335384,GBP,AAA,24904.160939983874,False
AS000435,HSBC,Bonds,100570.09377866946,GBP,AA,23369.900042760833,False
AS000436,Deutsche Bank,Bonds,14050.135885762327,GBP,BBB,35324.80875622857,True
AS000437,Citigroup,Stocks,104166.65760712588,EUR,BBB,41541.6665721954,False
AS000438,HSBC,Bonds,47165.555838522734,GBP,AAA,35395.1578217993,False
AS000439,HSBC,Bonds,96532.93490640192,GBP,BBB,5463.197023489521,False
AS000440,Citigroup,Cash,27613.071578793588,GBP,BBB,254361.92315029597,True
AS000441,Barclays,Cash,93067.56706104497,CAD,AA,19052.748908720096,False
AS000442,Citigroup,Cash,59549.41680160677,GBP,B,32470.844231351733,False
AS000443,HSBC,Cash,494411.3908873842,USD,BBB,27485.82141400871,False
AS000444,HSBC,Stocks,30241.391646534135,USD,AA,6321.490205989895,False
AS000445,Deutsche Bank,Cash,88291.58985285829,EUR,AAA,22698.261046333442,False
AS000446,HSBC,Stocks,72878.13328790004,USD,AAA,79087.4464716964,True
AS000447,Citigroup,Stocks,49015.04956840633,USD,A,29701.200008835895,False
AS000448,Deutsche Bank,Bonds,75043.44177996964,USD,A,40018.03906669424,False
AS000449,Citigroup,Stocks,29131.716275684124,CAD,BBB,30588.200540815298,True
AS000450,Deutsche Bank,Cash,31975.81948074877,CAD,A,43021.146514772976,True
AS000451,Citigroup,Cash,42448.467851479836,CAD,BBB,25572.865939758776,False
AS000452,Citigroup,Cash,12902.398208223172,EUR,A,23873.935072237564,True
AS000453,Barclays,Stocks,20636.061802075412,GBP,AAA,5733.42125619947,False
AS000454,Barclays,Cash,203350.10623039858,CAD,AAA,32531.314794205126,False
AS000455,Barclays,Stocks,18730.9640380623,GBP,BB,89632.05876780751,True
AS000456,Citigroup,Bonds,42794.843187369035,GBP,BBB,46109.87090008536,True
AS000457,HSBC,Bonds,11197.382833375319,CAD,AA,64291.01613983158,True
AS000458,Deutsche Bank,Cash,299250.9694899599,GBP,CCC,77557.77199108335,False
AS000459,Citigroup,Cash,51639.129075276796,GBP,AAA,20921.657449972925,False
AS000460,Deutsche Bank,Stocks,37542.11586376505,EUR,BBB,2291.2249111226815,False
AS000461,Citigroup,Bonds,117038.56617988557,USD,AAA,92608.85499705338,False
AS000462,Deutsche Bank,Bonds,57684.73669367371,CAD,AA,65991.34496142967,True
AS000463,Deutsche Bank,Cash,38635.80394959502,USD,BB,9739.168859982503,False
AS000464,Citigroup,Cash,897215.6631864797,GBP,A,9501.460048569279,False
AS000465,Deutsche Bank,Bonds,145314.25056045485,CAD,AAA,44428.591726255625,False
AS000466,HSBC,Stocks,609208.0913933358,EUR,BBB,3360.0605400697505,False
AS000467,Citigroup,Bonds,24493.16300140554,EUR,AA,8284.345973650286,False
AS000468,HSBC,Bonds,19974.722409262504,EUR,AA,171574.529586885,True
AS000469,HSBC,Cash,174292.48766192902,EUR,A,31333.249203861415,False
AS000470,Deutsche Bank,Bonds,55493.47957377768,CAD,A,29772.065753641218,False
AS000471,Barclays,Cash,206807.82295832344,EUR,A,4727.2670239812005,False
AS000472,HSBC,Stocks,318708.45185710944,EUR,A,28206.319326186902,False
AS000473,Deutsche Bank,Cash,38616.36162269022,USD,BBB,24451.02268357158,False
AS000474,Deutsche Bank,Stocks,39878.22338820407,GBP,BBB,65150.52886550114,True
AS000475,HSBC,Stocks,153484.6512788669,GBP,AAA,7242.385367697333,False
AS000476,Citigroup,Cash,21247.73368512404,EUR,BB,8759.229015988965,False
AS000477,HSBC,Cash,166261.96606829125,USD,AA,6801.83674194603,False
AS000478,HSBC,Stocks,95849.86835801457,GBP,D,24600.68544484387,False
AS000479,Barclays,Cash,27567.470093014526,EUR,A,65641.91934190047,True
AS000480,HSBC,Cash,50854.181851144414,USD,AA,9573.05786974377,False
AS000481,HSBC,Bonds,21938.34916705785,CAD,BBB,131058.03431335739,True
AS000482,Deutsche Bank,Cash,198965.67445972105,USD,BB,11490.03957671601,False
AS000483,Deutsche Bank,Stocks,58741.21714162331,USD,A,5215.984551934981,False
AS000484,HSBC,Stocks,106194.4560472327,GBP,BBB,23353.159806730022,False
AS000485,Deutsche Bank,Bonds,115362.80360617685,CAD,AA,107156.8168157317,False
AS000486,Citigroup,Cash,310453.0125352454,EUR,BB,19730.909027605132,False
AS000487,Deutsche Bank,Bonds,37608.1352725508,GBP,BB,91660.16772391624,True
AS000488,Citigroup,Cash,18893.11760212963,GBP,A,25822.61469729759,True
AS000489,Barclays,Cash,9945.376008306706,GBP,A,14628.266131053146,True
AS000490,HSBC,Bonds,609972.9815106428,EUR,BB,31523.508145976513,False
AS000491,Deutsche Bank,Stocks,1699567.1081646471,CAD,BBB,20246.12712209237,False
AS000492,HSBC,Cash,69695.06287443022,GBP,A,12377.197833054182,False
AS000493,Deutsche Bank,Bonds,32067.645192543318,EUR,A,3853.7824430164906,False
AS000494,Deutsche Bank,Bonds,146546.9713617164,CAD,A,6416.261653889051,False
AS000495,Barclays,Bonds,97996.57983008341,CAD,AA,57966.758411021394,False
AS000496,HSBC,Stocks,429879.122299736,EUR,AAA,1608.0519284105342,False
AS000497,Deutsche Bank,Cash,16566.50144870544,EUR,AAA,17836.49159309518,True
AS000498,Citigroup,Stocks,12660.556103695259,EUR,A,69947.93442301017,True
AS000499,Citigroup,Bonds,108507.21357268254,EUR,AA,8555.504274042583,False
AS000500,Barclays,Stocks,69910.50445066433,EUR,A,9299.839967071288,False
AS000501,Barclays,Cash,96727.74218918203,CAD,AAA,16018.467067144038,False
AS000502,Barclays,Cash,16631.500616412508,USD,A,19069.279004498534,True
AS000503,HSBC,Cash,21106.22047636869,CAD,BBB,54077.1010057062,True
AS000504,Citigroup,Cash,87775.51980890671,CAD,BBB,2144.489006421894,False
AS000505,Deutsche Bank,Cash,138005.76510193138,CAD,A,5382.385424065215,False
AS000506,HSBC,Stocks,346910.61628045444,GBP,BBB,8259.475965226638,False
AS000507,HSBC,Bonds,69494.27238032491,USD,BBB,19172.14919081841,False
AS000508,HSBC,Cash,181089.58032818892,USD,AA,15151.58582897994,False
AS000509,Deutsche Bank,Bonds,1656899.7813077779,GBP,BBB,120284.64241191144,False
AS000510,HSBC,Cash,151866.33132707523,USD,BBB,10587.388315243998,False
AS000511,Deutsche Bank,Cash,26722.877356424182,USD,AAA,23058.694415392245,False
AS000512,Deutsche Bank,Stocks,8893.380947677033,EUR,AA,30194.266773905598,True
AS000513,Barclays,Cash,853632.259079899,EUR,A,15216.317338519186,False
AS000514,HSBC,Bonds,6368.538293152928,CAD,AA,113518.05943639742,True
AS000515,HSBC,Cash,103055.2461277819,USD,BBB,38993.25947241446,False
AS000516,HSBC,Stocks,82995.76073755944,CAD,BBB,177743.82302007807,True
AS000517,Barclays,Bonds,58664.18814762411,CAD,A,11310.971092969683,False
AS000518,Barclays,Cash,90746.76850418518,CAD,BB,8887.704402660314,False
AS000519,Barclays,Cash,29175.311488427444,USD,BB,26780.451097313788,False
AS000520,Deutsche Bank,Bonds,7951.295292736248,EUR,BBB,4651.2226592488805,False
AS000521,Citigroup,Stocks,71771.07005692962,CAD,B,36321.90997165511,False
AS000522,Barclays,Stocks,45434.86567002413,CAD,A,67045.57597821185,True
AS000523,Citigroup,Stocks,196527.27942827635,CAD,BBB,30800.243274514844,False
AS000524,Citigroup,Stocks,29158.950831494152,EUR,BBB,11440.628314193795,False
AS000525,HSBC,Cash,216612.47335777475,USD,BBB,79661.05322593337,False
AS000526,Deutsche Bank,Cash,37596.722575733496,USD,BB,12591.88283394482,False
AS000527,HSBC,Cash,65705.89390081662,GBP,AA,4564.340210445095,False
AS000528,Deutsche Bank,Bonds,26389.34581652456,EUR,AA,37062.69684004808,True
AS000529,Barclays,Stocks,251674.0866678718,USD,A,16880.660339218615,False
AS000530,Citigroup,Stocks,49925.07620160941,CAD,BBB,15058.689754750068,False
AS000531,Barclays,Cash,63098.283714194666,CAD,BBB,32681.643867639857,False
AS000532,Deutsche Bank,Bonds,198166.46149189226,GBP,AA,40251.565241297154,False
AS000533,Barclays,Stocks,260652.16108967084,EUR,BBB,17636.85351857721,False
AS000534,Citigroup,Bonds,3297.517390052443,CAD,BBB,23766.755272274502,True
AS000535,HSBC,Cash,22027.623733000593,USD,A,8619.03091173108,False
AS000536,Deutsche Bank,Cash,27097.370676887323,USD,AA,23181.035656518634,False
AS000537,Barclays,Stocks,31938.292662111016,USD,BBB,11327.04723073519,False
AS000538,HSBC,Bonds,182897.7654017337,EUR,BBB,2879.854678322159,False
AS000539,Citigroup,Cash,22348.268578898773,CAD,BB,33728.66305009297,True
AS000540,Barclays,Bonds,20946.228155739747,GBP,AA,12721.85482902489,False
AS000541,Barclays,Cash,27767.313099797728,CAD,BBB,124043.37508019574,True
AS000542,Barclays,Stocks,81572.92524300021,USD,A,15718.950104308738,False
AS000543,HSBC,Cash,185356.44590022007,EUR,AA,162504.0508637482,False
AS000544,HSBC,Cash,35499.02161449987,CAD,A,15713.161681383635,False
AS000545,Barclays,Cash,36331.078156004725,GBP,AA,9065.014898389001,False
AS000546,HSBC,Stocks,117281.85507457267,CAD,A,80110.3362437936,False
AS000547,HSBC,Stocks,63911.69074246768,CAD,AA,59740.587559223284,False
AS000548,Citigroup,Bonds,91850.51061778217,CAD,AA,48464.44649245432,False
AS000549,Citigroup,Bonds,14273.811672457172,GBP,BBB,124754.15643210131,True
AS000550,HSBC,Bonds,84933.706359127,USD,BBB,36520.94095281864,False
AS000551,Barclays,Cash,187214.73525389555,EUR,AA,2764.945507282884,False
AS000552,Deutsche Bank,Bonds,25399.199733597146,EUR,AAA,9335.24635368813,False
AS000553,HSBC,Cash,30648.346513720444,EUR,AA,5614.08895183631,False
AS000554,Barclays,Cash,14569.512252091654,EUR,BBB,24273.720004370774,True
AS000555,HSBC,Stocks,29421.02380998542,USD,BBB,62857.7701403204,True
AS000556,Citigroup,Cash,14011.993611596243,CAD,BB,18062.041699173096,True
AS000557,Deutsche Bank,Cash,16261.555192755042,USD,BB,37255.15000016094,True
AS000558,HSBC,Bonds,26891.214560686552,CAD,BBB,33385.03825429284,True
AS000559,Barclays,Cash,22389.75562271913,CAD,AA,4641.126047735164,False
AS000560,Citigroup,Cash,13539.294630003853,CAD,AA,9606.266376947997,False
AS000561,Citigroup,Cash,24199.491416739922,CAD,BBB,8233.485939907509,False
AS000562,Barclays,Bonds,46289.084192389004,GBP,BBB,32108.500834131628,False
AS000563,Barclays,Bonds,17309.532832975703,GBP,A,138024.61627323282,True
AS000564,Citigroup,Cash,101940.57250475015,CAD,BB,8918.226615606258,False
AS000565,HSBC,Cash,102682.09307005012,USD,BBB,135235.3000024425,True
AS000566,Deutsche Bank,Cash,28323.052819964152,USD,AA,12369.596789272753,False
AS000567,Citigroup,Cash,95967.46389849488,CAD,AAA,51780.453442547805,False
AS000568,Deutsche Bank,Cash,126357.57124808939,USD,B,22911.744079232907,False
AS000569,Deutsche Bank,Cash,345838.60019590246,EUR,A,11892.858811579807,False
AS000570,Deutsche Bank,Bonds,75349.82548017328,EUR,B,27586.257508217284,False
AS000571,Barclays,Cash,190027.6764043192,GBP,B,9360.757328085843,False
AS000572,Deutsche Bank,Stocks,58444.42203794094,CAD,BBB,22368.213322875545,False
AS000573,HSBC,Stocks,23552.873484781605,EUR,BBB,77179.30289011473,True
AS000574,HSBC,Stocks,49428.40613099746,USD,BB,9665.875926724184,False
AS000575,Barclays,Bonds,180196.56809522226,GBP,BBB,17173.27798902469,False
AS000576,Barclays,Bonds,17528.632148465585,GBP,BB,10432.698547736702,False
AS000577,Deutsche Bank,Bonds,851723.0015652896,USD,BB,53138.09288803609,False
AS000578,HSBC,Cash,62376.80071912079,EUR,BBB,2500.556372650532,False
AS000579,Barclays,Bonds,101356.28221310177,GBP,AA,67275.71283905928,False
AS000580,Citigroup,Cash,21192.95373437739,USD,AA,18432.61640548223,False
AS000581,Citigroup,Stocks,29358.119964256857,GBP,A,36176.37991639301,True
AS000582,Citigroup,Cash,10729.997755959139,USD,AA,36333.56125616473,True
AS000583,Barclays,Bonds,213274.8628318237,USD,AA,15836.412054847688,False
AS000584,Barclays,Stocks,38983.674292989,CAD,AA,19567.35553200053,False
AS000585,Citigroup,Bonds,146767.04222122967,CAD,AA,31569.39080529256,False
AS000586,Citigroup,Cash,12226.214822548696,GBP,A,15214.147898163508,True
AS000587,Citigroup,Cash,138415.78578115327,CAD,BBB,39462.654299488546,False
AS000588,Deutsche Bank,Cash,213158.9265689909,GBP,BBB,19062.220884884202,False
AS000589,Citigroup,Stocks,126608.23936173736,USD,AA,10184.780270254221,False
AS000590,HSBC,Stocks,20546.685941974574,EUR,D,16557.49712876878,False
AS000591,HSBC,Cash,34003.71945126214,CAD,BBB,16507.817917214437,False
AS000592,HSBC,Bonds,43219.570052257855,EUR,AA,16104.212451362786,False
AS000593,Citigroup,Stocks,157545.70654236028,USD,A,10103.6703313464,False
AS000594,Deutsche Bank,Cash,335569.6843243738,GBP,BB,16782.67038752738,False
AS000595,Deutsche Bank,Stocks,41136.7299093604,USD,AA,17777.001118415348,False
AS000596,Barclays,Cash,42446.1379349744,EUR,A,2832.6094668760766,False
AS000597,HSBC,Bonds,145962.5003587581,EUR,A,30333.087486554552,False
AS000598,Citigroup,Stocks,54652.219907000246,EUR,BB,28125.567096713505,False
AS000599,Citigroup,Bonds,86820.07347817588,USD,BBB,22764.1935631231,False
AS000600,HSBC,Stocks,13097.113082384407,CAD,BBB,11297.650265009357,False
AS000601,Citigroup,Stocks,66810.68681198262,EUR,BB,29346.796737941357,False
AS000602,Barclays,Bonds,198308.74140610322,GBP,BBB,20444.628704441206,False
AS000603,HSBC,Cash,115815.2702977347,USD,BBB,58535.97330140209,False
AS000604,Deutsche Bank,Bonds,45488.25478322379,EUR,BBB,8547.107493271586,False
AS000605,Citigroup,Bonds,55771.23142488005,CAD,BB,27677.80342361351,False
AS000606,Barclays,Bonds,119890.05419138474,CAD,A,12821.378597932864,False
AS000607,HSBC,Bonds,14891.693086378138,EUR,BB,46053.32556770893,True
AS000608,Barclays,Bonds,40734.79483632703,EUR,AA,16411.738437056807,False
AS000609,HSBC,Bonds,66132.81711136122,USD,A,36708.276487500385,False
