Loan_ID,Bank,Client_Type,Loan_Amount,Balance,Rate,Term_Months,Start_Date,End_Date,Days_Overdue,Rating,Default_Prob,Loss_Given_Default,Status
LN000165,HSBC,Corporate,43621.77162274443,39718.836525977815,2.2829549213069553,120,2024-11-04,2034-09-13,0,BBB,0.05679642690328156,0.30786212471572294,Performing
LN000166,Barclays,Individual,51508.754091190174,36488.09811677995,4.763680833352936,12,2023-05-15,2024-05-09,0,BBB,0.007549472307143502,0.18158720527753658,Performing
LN000167,Citigroup,Corporate,39376.02138929597,35819.469820160295,2.727854851966236,12,2023-02-21,2024-02-16,0,BBB,0.03721137593650217,0.48712491077363823,Performing
LN000168,Deutsche Bank,Corporate,26257.98651638595,21379.008943050863,7.646453855201907,60,2023-10-23,2028-09-26,0,BBB,0.018238206182218542,0.7029931403955315,Performing
LN000169,Barclays,Individual,6374.696985971983,4815.875768330178,8.86069060793982,36,2023-06-26,2026-06-10,30,BB,0.009056591744222825,0.2699939409977202,Delinquent
LN000170,HSBC,Individual,30515.35250319502,21570.56946977958,4.324172222842164,60,2024-03-26,2029-02-28,0,AAA,0.0025308525045210535,0.2786368402989167,Performing
LN000171,Deutsche Bank,Individual,11268.401937883807,10715.317544405012,8.319941356051633,36,2022-03-30,2025-03-14,0,AA,0.06621978083754247,0.6955311573674298,Performing
LN000172,Citigroup,Individual,35580.88187145792,27343.006503988356,5.668963521044533,12,2024-10-22,2025-10-17,0,BBB,0.024326085566730306,0.1523849400526354,Performing
LN000173,HSBC,Individual,56061.58573213733,49434.28138257493,4.51901754390289,36,2022-06-14,2025-05-29,0,BBB,0.04033448908306672,0.04539468519117792,Performing
LN000174,Citigroup,Corporate,4717.940849099732,4278.376219518262,4.274702292839456,60,2023-02-08,2028-01-13,0,A,0.0005390003931982435,0.22799072699322157,Performing
LN000175,Deutsche Bank,Corporate,52838.23937534211,45337.62317470832,2.2353853556799312,60,2024-10-31,2029-10-05,0,BBB,0.09967539909975463,0.42907008324126866,Performing
LN000176,Citigroup,Corporate,18050.343025561288,15390.13747525808,4.4492077703161,36,2023-02-13,2026-01-28,0,BBB,0.04108432696395349,0.6025323979038546,Performing
LN000177,Barclays,Individual,55263.76104102221,52454.713754199474,4.327167304929533,36,2022-02-07,2025-01-22,0,AAA,0.0027196788123254115,0.2206921263130963,Performing
LN000178,Citigroup,Corporate,50464.39803741442,39704.83619414256,5.037733190835918,120,2023-02-02,2032-12-11,30,BB,0.009575823456877528,0.12893060723073466,Delinquent
LN000179,Barclays,Corporate,8714.251661438031,7581.653899672228,5.216846270217401,60,2023-07-04,2028-06-07,0,AA,0.07498832343558359,0.12983828982502094,Performing
LN000180,Barclays,Corporate,14515.089281761733,10183.003315864746,6.634559798336306,120,2023-04-18,2033-02-24,0,A,0.0317700030873772,0.37712906510110233,Performing
LN000181,Deutsche Bank,Corporate,34645.81155654758,33273.21843246292,7.561468586546598,120,2022-06-24,2032-05-02,0,B,0.08915132924670065,0.4137377495783851,Performing
LN000182,Citigroup,Corporate,5282.864666898438,4918.034246876158,8.905698263433669,36,2023-10-12,2026-09-26,0,A,0.008961439745384506,0.13440940938543058,Performing
LN000183,Deutsche Bank,Individual,18851.680936050096,15139.822394114926,6.2612923549268125,60,2022-06-21,2027-05-26,0,AA,0.04191344215415759,0.11700116825472563,Performing
LN000184,HSBC,Corporate,90656.8260060725,78586.93937425215,3.340262706269513,36,2023-11-30,2026-11-14,30,AA,0.045126204386763354,0.32094750766900537,Delinquent
LN000185,Citigroup,Corporate,56138.0795337,55702.73321136331,2.48617497010307,12,2022-10-03,2023-09-28,30,CCC,0.0048912799250732525,0.5076530795460305,Delinquent
LN000186,Citigroup,Corporate,106996.05881180818,86912.62514977616,4.612089945903772,120,2024-12-30,2034-11-08,0,A,0.02170104138757215,0.06453138298459266,Performing
LN000187,Barclays,Individual,12677.092929923323,10808.841917707032,5.94826833578759,12,2022-10-05,2023-09-30,0,A,0.03369810211170232,0.35511276300422745,Performing
LN000188,Citigroup,Individual,10710.438391523196,8254.697774101325,3.2446661407274933,12,2024-09-18,2025-09-13,60,AA,0.11044674756876496,0.23252748742485002,Delinquent
LN000189,Citigroup,Individual,35682.9796489382,25100.95712677464,4.3017123776798565,120,2024-10-07,2034-08-16,0,AA,0.13536897495488454,0.22809369868510312,Performing
LN000190,Barclays,Corporate,12470.2371343727,11049.640664080265,5.04259116455473,36,2024-03-26,2027-03-11,30,BB,0.044976325704643924,0.11711102852289727,Delinquent
LN000191,Citigroup,Corporate,6694.262148672507,5741.546917488932,3.2671612389038143,12,2022-02-28,2023-02-23,30,D,0.08259670005266027,0.19036437480971527,Delinquent
LN000192,Citigroup,Individual,82167.55063036257,58836.94671777248,7.269617501668545,120,2023-06-12,2033-04-20,0,BB,0.08168016283748497,0.4591355995075405,Performing
LN000193,HSBC,Individual,59347.86556588911,50888.67454848243,1.0,60,2024-09-23,2029-08-28,0,A,0.013750819815141022,0.22040659396416487,Performing
LN000194,Citigroup,Corporate,18227.177059890048,16401.50937426254,7.115402418541071,36,2023-11-29,2026-11-13,0,B,0.012429363523596255,0.39344486526236844,Performing
LN000195,Citigroup,Corporate,36595.90887842874,32081.188751840848,9.68735525702293,120,2024-03-21,2034-01-28,0,B,0.06699519794343796,0.13961037427767822,Performing
LN000196,Citigroup,Individual,112081.14777901427,97708.56485329199,5.3428809030331035,12,2023-04-05,2024-03-30,0,AAA,0.021030381474856592,0.17468202426289334,Performing
LN000197,Deutsche Bank,Corporate,10308.301331104709,8537.704035613937,4.203814155045334,12,2024-10-23,2025-10-18,0,BBB,0.013845005154894088,0.24576271627572496,Performing
LN000198,Barclays,Corporate,91352.19032690758,81907.23325899082,5.074497252465756,60,2022-09-16,2027-08-21,30,BB,0.006203421913096327,0.27367870961570223,Delinquent
LN000199,Deutsche Bank,Corporate,7571.741388268003,5369.475725306662,4.757276337168562,36,2022-01-13,2024-12-28,0,A,0.009041480643148176,0.2913022275009848,Performing
LN000200,HSBC,Corporate,7101.912756189172,5982.909485851516,5.9174073561277805,36,2024-10-09,2027-09-24,90,AA,0.030843764379221695,0.24984789919625922,Default
LN000201,HSBC,Individual,26456.602778830158,22401.549726911617,5.421983248344903,12,2023-12-05,2024-11-29,30,CCC,0.006022981717618617,0.3166880682847183,Delinquent
LN000202,Citigroup,Corporate,13657.260039980147,10618.797307643908,3.5198321026489374,60,2022-09-08,2027-08-13,60,A,0.024470086619028674,0.4382382785338959,Delinquent
LN000203,Deutsche Bank,Corporate,20134.71593607895,17883.177226590993,6.663559499438542,60,2022-04-18,2027-03-23,0,BB,0.04890598139233434,0.27863577920032534,Performing
LN000204,Deutsche Bank,Corporate,17299.74512546268,15271.961358571627,3.1444547778871303,12,2024-01-09,2025-01-03,0,AAA,0.029199416552892668,0.32256299871808153,Performing
LN000205,HSBC,Corporate,57301.7180795013,53966.151663443496,4.883268759851786,120,2024-08-01,2034-06-10,0,AA,0.03549628189439795,0.3114295141601969,Performing
LN000206,Deutsche Bank,Corporate,14417.611967816718,11907.444981668225,6.33541556694632,120,2024-01-12,2033-11-20,0,A,0.05351709002226549,0.2906030244633455,Performing
LN000207,Deutsche Bank,Corporate,6313.485988251178,5639.707799920238,7.453409491083047,36,2024-05-13,2027-04-28,0,AA,0.05651183212671766,0.3748111773127974,Performing
LN000208,Citigroup,Individual,19778.783403276368,16507.432666053068,5.0412500793099815,36,2023-10-09,2026-09-23,0,A,0.02996600454761378,0.16830496701075567,Performing
LN000209,Barclays,Individual,243431.19420762814,241197.76776812633,6.818987394904349,12,2024-01-05,2024-12-30,60,BB,0.007639535104278208,0.41261226956658914,Delinquent
LN000210,Deutsche Bank,Individual,7020.29992960456,6337.428531282561,4.659801031820234,12,2023-03-20,2024-03-14,0,BBB,0.004627467334579579,0.21546840205384887,Performing
LN000211,Citigroup,Corporate,25820.278584504675,25569.670656793183,6.543011803234342,36,2024-07-08,2027-06-23,0,BBB,0.03419967479562863,0.2905570315294921,Performing
LN000212,Citigroup,Corporate,6174.579070766124,6028.55117101516,5.682124756439261,36,2023-12-04,2026-11-18,0,B,0.0018973691184151268,0.11237757019530104,Performing
LN000213,HSBC,Corporate,4680.223574313109,3328.949397936297,6.4079774065359985,36,2023-01-30,2026-01-14,0,BBB,0.0031184534914108536,0.6459944264765065,Performing
LN000214,Deutsche Bank,Individual,11855.853399416968,9551.429029484314,6.590009031220997,36,2023-01-06,2025-12-21,0,BB,0.01830324261096184,0.4585354035363075,Performing
LN000215,Barclays,Individual,51072.65323316192,44614.07492899791,6.112192771610936,60,2024-02-23,2029-01-27,0,AAA,0.0017823855733753071,0.27484256271890295,Performing
LN000216,HSBC,Corporate,87038.70727170569,65035.819319835864,3.6515493145926876,60,2022-05-09,2027-04-13,0,A,0.019434360398104283,0.1412919944791496,Performing
LN000217,Barclays,Corporate,24343.992076749102,17891.57531159913,3.5351422264451857,60,2024-04-29,2029-04-03,30,AA,0.037434544944087454,0.2948347285512609,Delinquent
LN000218,HSBC,Individual,18873.931238307443,17328.550044478892,4.763825760025455,120,2024-02-08,2033-12-17,0,A,0.00996835077648191,0.10414667097789818,Performing
LN000219,Citigroup,Corporate,36894.09563276525,30150.018052133135,3.3519327422346397,12,2024-10-21,2025-10-16,0,A,0.058266519089560154,0.20791555045904453,Performing
LN000220,Barclays,Corporate,12117.869011171586,11815.211853267152,8.999116809446273,60,2023-06-28,2028-06-01,0,A,0.07756984239478727,0.09451405399737249,Performing
LN000221,HSBC,Corporate,19596.756887553885,17612.337369570818,3.8308564775003084,60,2022-12-26,2027-11-30,0,BB,0.00045042448457875136,0.2610113940332049,Performing
LN000222,Barclays,Corporate,45083.343296569925,37427.610713136855,4.4628905134075065,12,2024-02-12,2025-02-06,0,A,0.01813411158110715,0.3142831482433887,Performing
LN000223,HSBC,Corporate,4492.9884264944985,4199.520002106465,5.618109202595162,36,2024-01-25,2027-01-09,0,A,0.008128898618716886,0.7226701823729589,Performing
LN000224,Deutsche Bank,Corporate,12310.654350660307,11159.821469412302,3.7213163779916973,120,2022-05-23,2032-03-31,0,AAA,0.004333080565000774,0.13449076606515842,Performing
LN000225,Citigroup,Corporate,18378.102329746813,14527.907399046464,2.889632277865304,12,2023-08-30,2024-08-24,0,BB,0.05147854570022041,0.43504881164253295,Performing
LN000226,Barclays,Individual,34735.18040238788,28109.172181137117,5.801878440967258,36,2022-09-08,2025-08-23,0,BBB,0.004070156548895799,0.03086954473560043,Performing
LN000227,Barclays,Corporate,4368.491256066028,3701.348778316353,5.078674575957735,60,2023-06-28,2028-06-01,0,BB,0.01644717345468047,0.2631668757165716,Performing
LN000228,HSBC,Corporate,3581.4955522649807,2876.374402677654,6.388019136516648,60,2024-10-28,2029-10-02,0,A,0.003635463967436874,0.3360005549494021,Performing
LN000229,Barclays,Individual,2788.12577198024,1996.0959399872847,5.941952242227426,60,2023-10-23,2028-09-26,30,A,0.001969100643760766,0.5361732032144358,Delinquent
LN000230,HSBC,Corporate,9815.772876305658,8544.708725081555,9.498112518107519,36,2022-04-25,2025-04-09,0,BBB,0.09963427671303568,0.359173788018373,Performing
LN000231,Citigroup,Corporate,45546.72086423983,43058.99113654646,5.979840655214304,12,2024-02-19,2025-02-13,0,B,0.020103289760842524,0.28997776388006447,Performing
LN000232,Deutsche Bank,Corporate,34577.42784293729,29582.20520200847,1.925361343270243,36,2022-04-18,2025-04-02,0,AAA,0.04468096446951027,0.19854904027141138,Performing
LN000233,Barclays,Corporate,53498.11314443539,46025.763568286886,4.587095307641083,36,2024-03-06,2027-02-19,0,A,0.016213166861301115,0.12016240379437437,Performing
LN000234,HSBC,Corporate,18602.362279478886,14724.280569134717,6.458637026221481,36,2023-09-04,2026-08-19,0,AAA,0.0032422177685204273,0.1254469712802972,Performing
LN000235,HSBC,Individual,18715.862350292777,18470.042026877774,5.64513969351655,36,2022-08-09,2025-07-24,0,B,0.02445641789985384,0.4786543432139651,Performing
LN000236,Deutsche Bank,Individual,19205.885186610503,18429.851649533804,4.734110755498609,60,2024-08-12,2029-07-17,0,AAA,0.0012011010019291437,0.5852760149938879,Performing
LN000237,HSBC,Corporate,13623.25045371112,11238.117114589324,1.1214608456629107,12,2023-10-27,2024-10-21,30,BBB,0.1505891410088326,0.4341920644376902,Delinquent
LN000238,Deutsche Bank,Corporate,277976.1009953138,255430.2463887127,4.990521763434027,60,2023-05-12,2028-04-15,0,BBB,0.0025543574100999967,0.49263928416535413,Performing
LN000239,Deutsche Bank,Corporate,32380.810711138525,22918.010698795024,6.697055534096387,12,2024-07-01,2025-06-26,90,BBB,0.0045031832642447025,0.8153650008524799,Default
LN000240,Deutsche Bank,Individual,9317.947011828523,8922.09840298864,7.0785568786427415,36,2023-06-29,2026-06-13,0,BB,0.0053538250765478084,0.34426901990661785,Performing
LN000241,HSBC,Corporate,17804.17125709373,14776.567477480883,3.8428518298094274,12,2024-06-18,2025-06-13,0,BBB,0.09127785834175603,0.6993764388770011,Performing
LN000242,HSBC,Individual,54614.8888142564,52582.923654920894,7.820414333645145,36,2023-12-06,2026-11-20,90,CCC,0.022429451691673524,0.3374401450442263,Default
LN000243,Barclays,Individual,3196.9269866194672,2400.2095567018036,5.176164940761393,120,2023-05-24,2033-04-01,0,BB,0.002172698368385541,0.062074693803543676,Performing
LN000244,Deutsche Bank,Corporate,16895.923763876046,12143.824580682789,5.504628231172256,12,2024-07-22,2025-07-17,0,BBB,0.010960794784990431,0.05829549345102517,Performing
LN000245,Barclays,Individual,66936.58921525793,48535.70028508551,5.46615484642538,12,2024-10-23,2025-10-18,0,BB,0.017225845442596185,0.1895449995370508,Performing
LN000246,Deutsche Bank,Corporate,40353.00729268377,30432.49047427974,4.879618225142724,12,2023-07-18,2024-07-12,0,BB,0.03286347744742903,0.07613671003398029,Performing
LN000247,Deutsche Bank,Individual,13983.787144537398,12984.262184780027,2.565307441720052,60,2023-11-22,2028-10-26,0,AA,0.03763557071015044,0.17875265107268076,Performing
LN000248,Barclays,Individual,52370.97454830988,41749.15811882972,3.279703909490954,12,2022-04-11,2023-04-06,0,BBB,0.01931386746042304,0.7077055505233127,Performing
LN000249,HSBC,Individual,19817.426335694494,19738.17816245775,2.8522411961988112,36,2023-01-09,2025-12-24,0,AAA,0.020397424848535673,0.22165494162818922,Performing
LN000250,HSBC,Individual,8270.876829963046,8028.0758778158,4.122047111118397,36,2022-09-12,2025-08-27,0,BBB,0.023579961507124277,0.27260223002392003,Performing
LN000251,Deutsche Bank,Corporate,18020.628748775176,13215.604269106763,5.786475393341627,120,2022-02-10,2031-12-20,0,BB,0.21823784695780013,0.13521749241466025,Performing
LN000252,Barclays,Corporate,82812.79286345167,73555.77257595619,6.7772075668689835,36,2024-05-27,2027-05-12,0,BBB,0.0035414250221876887,0.32147225004626395,Performing
LN000253,Barclays,Corporate,34572.79554462362,26121.204701808805,1.4453743587232561,12,2024-10-14,2025-10-09,0,BBB,0.056973811436252055,0.6831226381709613,Performing
LN000254,Deutsche Bank,Individual,21524.851231825018,16971.970067415252,1.6054442754122804,120,2022-09-28,2032-08-06,0,AA,0.013360556733140912,0.38697532666079504,Performing
LN000255,Citigroup,Corporate,4852.640237662074,3656.683755663617,5.537389610230518,120,2024-09-04,2034-07-14,0,AAA,0.0052585522363052615,0.5776717244886145,Performing
LN000256,Citigroup,Corporate,15567.629839739102,14946.93244236104,6.540603114113599,12,2024-12-31,2025-12-26,0,BBB,0.03658760530410933,0.666027460192652,Performing
LN000257,Barclays,Individual,48362.32439332726,36351.82663914271,4.563085789763915,36,2022-03-29,2025-03-13,0,BBB,0.15588459640424374,0.5769481880410072,Performing
LN000258,Deutsche Bank,Individual,54404.66430684455,52834.265829184355,2.64815537569553,36,2024-08-21,2027-08-06,0,A,0.1076695142914141,0.0522189896895252,Performing
LN000259,Barclays,Corporate,4166.887253272633,3304.3429684614534,3.015657944563362,12,2022-10-17,2023-10-12,0,BBB,0.0011100274154470363,0.31311470594048535,Performing
LN000260,HSBC,Individual,7631.108375013751,6984.56468808931,3.2303582545516294,120,2023-10-30,2033-09-07,0,A,0.008993704934670091,0.5361889923766083,Performing
LN000261,Deutsche Bank,Corporate,17051.29558492412,13472.441332864213,3.640448299937394,12,2024-01-29,2025-01-23,30,BB,0.014078681015767511,0.5997295732890707,Delinquent
LN000262,Deutsche Bank,Corporate,15210.159554932707,14191.24930857664,8.422723475031182,120,2023-03-29,2033-02-04,0,AA,0.010461513165806239,0.4903939447250105,Performing
LN000263,Barclays,Corporate,41339.689168781595,35476.21848241775,5.139741442678336,36,2022-03-07,2025-02-19,0,BBB,0.025593712635097687,0.2863754807297502,Performing
LN000264,Barclays,Corporate,4619.168731396765,3713.781592543068,5.543740571508666,120,2024-08-07,2034-06-16,0,BB,0.036174135733458256,0.07111060566430781,Performing
LN000265,HSBC,Corporate,10831.245667805599,8754.862148080303,2.692039485588309,36,2024-10-29,2027-10-14,0,BBB,0.008923242096780002,0.321927498597644,Performing
LN000266,Barclays,Individual,50425.85921090838,47450.23676181802,6.859627435379396,36,2023-08-15,2026-07-30,0,A,0.09325449421541625,0.23989284323412843,Performing
LN000267,HSBC,Individual,55239.15709114349,42330.878594975744,4.483097342846856,36,2022-01-31,2025-01-15,0,BB,0.052627525617884155,0.4450020187174913,Performing
LN000268,Deutsche Bank,Corporate,5149.756635627349,4998.795332030167,5.446582250724873,36,2023-10-19,2026-10-03,0,BBB,0.027999423065872574,0.22814953272742203,Performing
LN000269,Barclays,Individual,40463.608817101565,39402.6718038891,4.956873314111357,120,2024-03-04,2034-01-11,0,B,0.0815127034400013,0.07536837356855428,Performing
LN000270,Barclays,Individual,5339.990357935898,4770.208403610295,3.5173485901531465,120,2023-04-12,2033-02-18,90,BB,0.00642689324344344,0.2578439721123451,Default
LN000271,Barclays,Individual,40358.052151075906,33861.62382954374,4.827042875199052,36,2022-05-09,2025-04-23,0,BBB,0.0005561747128838097,0.538392105647738,Performing
