Loan_ID,Principal_Amount,Days_Past_Due,Loan_Status,Credit_Score,Collateral_Value,Commitment_Amount,Provision_Amount
L000323,287134.5579764834,60,Active,678,769523.3272990724,427756.61937982484,7469.180515849561
L000324,955316.6278565621,0,Active,580,600167.0729588975,411463.51397560514,51915.786778991314
L000325,740517.9475288108,0,Active,626,600496.8673458761,256716.49099177972,25050.141810254678
L000326,558810.5119862867,0,Active,334,655844.4366870571,188858.66415903252,31113.343286958418
L000327,615603.5387720087,30,Active,369,368302.7129918059,487701.3175148424,37006.317273130415
L000328,425404.061803512,0,Active,659,211157.22522585277,461205.5030856898,23344.150978019883
L000329,255253.6796061459,0,Active,707,652991.1745404762,376014.2727657287,86691.44750652352
L000330,362412.95186474896,0,Active,818,371344.0198048497,215036.13603430527,15213.341216785237
L000331,760267.6493597254,0,Active,683,485740.7770397102,486732.9399233237,43010.367829536735
L000332,24249.55374345831,30,Active,380,343673.1327518384,186951.52404593246,98129.25754679558
L000333,124911.91410184707,0,Active,737,316846.728555221,342241.3853518345,58784.471620030185
L000334,55542.615601535224,30,Active,549,537008.389916746,147154.0749763831,63128.99909320319
L000335,50321.514295780435,0,Active,337,532275.0265622414,417839.0896420548,72919.67991026663
L000336,856905.9781708971,30,Active,344,247219.3293869733,430066.8237550112,86717.25940357705
L000337,706621.2807862235,0,Active,658,151187.92536439854,254560.34420561357,82030.32788723407
L000338,479432.09079645196,0,Active,436,105059.48675601982,281087.45050797175,36410.004529293525
L000339,106855.81904449147,120,Delinquent,760,91022.90205768986,474279.82637568616,83751.55927926165
L000340,496699.71636566403,180,Delinquent,666,654159.8433951376,71059.83313189256,20476.21433897987
L000341,478737.05307276,0,Active,604,228919.70672410756,235692.80953409022,40466.791302204205
L000342,181469.85121091502,0,Active,528,542833.5326845282,264211.52484236204,66806.80973400096
L000343,439513.1327455933,0,Active,482,229939.58884434323,408221.4014416861,24461.831453059625
L000344,404519.6870533997,60,Active,766,533405.2012122835,388908.889623328,35470.13313258473
L000345,619691.5970716943,0,Active,503,787312.7091707508,301034.3623941872,51240.27023842106
L000346,638742.7143589674,0,Active,367,52765.47278966888,77796.67137769691,24126.655129867526
L000347,54850.96967432407,0,Active,849,523004.7901038356,203102.11570104747,76073.05841589128
L000348,380866.4884802065,90,Active,604,226066.122866757,45603.31597849016,72846.77648895673
L000349,629601.316557094,0,Active,394,66314.68347523137,75175.98033433665,92209.97588806563
L000350,508104.8959942868,0,Active,545,63180.79539058923,113253.50441910682,6564.858663849782
L000351,857924.942776439,0,Active,378,297331.2701002387,166829.9330500829,90001.82541117538
L000352,662106.6953027556,0,Active,732,432488.9997074588,220087.8697981356,1583.5560967655927
L000353,171305.0828106154,0,Active,579,517835.21790762735,360334.8978178704,82397.32770956159
L000354,79863.05992642554,90,Active,668,454022.1039991949,11591.111002327736,25689.22201597882
L000355,645995.0854242524,60,Active,578,718364.2242734835,435988.6977982934,65272.40618921611
L000356,36246.19743620559,0,Active,650,122827.27486061296,496040.2441505489,66925.55840639821
L000357,589917.8254607286,30,Active,525,663205.2527355193,482057.8638895362,38598.02798581561
L000358,940827.939010708,0,Active,705,422581.82032325247,212487.5468324659,20681.341088796158
L000359,579719.4360971202,0,Active,745,688450.9546158437,199680.26455678922,3642.5125116746003
L000360,394288.2269444567,180,Delinquent,622,341330.670735852,261162.62384560035,57940.7633700053
L000361,646855.3362579297,0,Active,372,385440.15968343575,332302.82417108,70371.37340131315
L000362,463670.3615866015,0,Active,817,337853.88624215324,138796.19229837757,37466.57185588308
L000363,550160.6214227756,180,Delinquent,620,77172.70405470887,327468.4885996632,19066.72121540509
L000364,942050.1606887599,0,Active,321,116004.70413201256,154622.01696441797,16222.779426233936
L000365,392241.6114227665,30,Active,478,414023.7183651009,330333.24491083564,26557.683349704086
L000366,961578.658185675,90,Active,408,426567.17451021547,326346.5075815835,79992.86941799308
L000367,906297.135536503,0,Active,671,374238.53359477007,414.54576928984244,15130.056726246621
L000368,203833.22344140348,0,Active,755,10276.024896003744,435624.8878260273,43450.79821227198
L000369,78667.6878664138,0,Active,528,404461.92438679363,96274.40485674987,65170.95871775185
L000370,109770.22136365238,0,Active,830,106979.76665809739,496380.01538019086,84731.13068243857
L000371,28039.60739503423,0,Active,663,453098.74990863126,275020.0378277267,51199.10788673724
L000372,103498.53114836912,30,Active,724,230618.76207346286,193252.85410785896,68026.59252100252
L000373,686176.7056821933,0,Active,515,793198.6104137979,45857.03500837773,51056.918651939544
L000374,80476.7619756267,0,Active,347,287398.824144188,340491.72261179885,75740.56291851797
L000375,325785.8739908237,0,Active,764,656645.5273990551,179893.0853802983,78554.16475667874
L000376,846426.55785976,0,Active,572,196475.6956355954,481488.0037274063,78142.26438977291
L000377,33039.21637846761,60,Active,329,151587.886506844,428636.2064909723,73585.12245897621
L000378,816323.7977630465,0,Active,489,176870.3070389404,62206.36217815945,80893.3137589714
L000379,289036.2270256659,30,Active,451,266493.62824285356,228843.53143065143,80078.8279157218
L000380,126983.1793454397,0,Active,675,679093.5513094342,222054.498486915,86365.24243298922
L000381,699769.7937105091,0,Active,554,611168.1395725306,354387.71304415615,46705.29405722805
L000382,632653.4183120851,0,Active,333,348342.29072241706,136473.9391495175,88779.98759787521
L000383,878697.2933917824,0,Active,486,150471.36906815047,418111.15332804003,7468.051600918513
L000384,737720.3333658469,0,Active,748,38965.63561201889,470726.1181939826,35727.53511651
L000385,805446.1210810001,0,Active,385,494833.3903812662,276169.80922569,92387.91506844839
L000386,289214.2268455934,90,Active,417,565401.7858465648,463626.01491798245,41445.255875820054
L000387,185665.14834192558,0,Active,357,484911.0418315566,162680.278088584,86392.90316102645
L000388,753108.6041244498,90,Active,317,401003.3955132127,158666.38100619757,55374.28855976145
L000389,808766.3918745914,0,Active,439,778290.1168428552,361671.67663749325,25770.262543762434
L000390,990600.0905806666,0,Active,757,19730.86184819852,222181.74006625923,9768.581221523542
L000391,418491.5001423122,0,Active,511,790726.5985221682,138077.43288522612,69706.62941690402
L000392,378297.90493485535,0,Active,785,221051.64931962066,154819.75962599186,22387.709639470722
L000393,778648.8311345768,60,Active,419,306515.8206633387,416181.8632525859,57678.925288339844
L000394,347395.5048504877,0,Active,302,602027.1558973677,323498.692380223,39277.8047118322
L000395,931449.752347529,0,Active,528,181691.91718222518,395732.2324307341,67012.38095355844
L000396,859828.6243245817,0,Active,528,567879.6944340086,206387.51740713214,62188.72666618046
L000397,434704.0871012682,0,Active,642,266040.74500297214,469409.8903257901,60791.786995403905
L000398,753362.3571135824,30,Active,440,752446.5330879225,445353.30391575495,51572.36972617589
L000399,756997.4453438355,0,Active,356,137365.84190342302,17894.606390611632,68893.95680669123
L000400,112092.63014757328,30,Active,515,745427.1509445468,182470.63317340435,71392.20206484348
L000401,903527.377612771,0,Active,413,632858.7051559143,36961.05319088938,21064.774868493274
L000402,510199.84872337856,90,Active,593,136189.0670954736,118900.53526872696,59605.755079627765
L000403,828192.8914466642,30,Active,327,310104.04544473503,462842.2540059635,1320.5307478496354
L000404,326849.1050203056,0,Active,837,83437.08900429805,447960.1396029821,51656.45946724
L000405,896567.9962112384,0,Active,620,479776.45275543927,28048.233040236348,79406.19577348499
L000406,395309.6619468215,90,Active,812,768422.2522728897,17887.71619219681,6041.233373784127
L000407,20729.274965495377,0,Active,331,63384.725894375384,322946.6624006844,32274.687047946714
L000408,906328.1566550711,30,Active,710,206490.77083019787,117923.7428609507,3637.0646131170247
L000409,100373.81001827223,0,Active,696,604285.4243412818,1111.0695785703228,56563.31604513197
L000410,326120.5012145107,0,Active,316,366652.4870802734,416479.3563698822,92618.5181995456
L000411,950561.3473802969,30,Active,351,271164.5266417352,192139.32651492365,32421.833531085977
L000412,951101.0754681806,0,Active,669,480952.46499766293,208598.63568752247,36547.825888342944
L000413,577703.5092420533,0,Active,463,235176.841405746,54614.664896069255,21315.774693263334
L000414,635518.8400481013,0,Active,602,263085.8530416207,237621.7656391968,73641.05610046201
L000415,453961.06675853656,0,Active,749,644889.225873396,388108.125299478,50613.48513658799
L000416,300278.6639810839,30,Active,843,313267.1058306625,149816.4229775197,27647.837259069463
L000417,335377.8999162168,90,Active,801,560445.8699594056,413935.99114021304,4268.783561965406
L000418,675793.271516268,60,Active,650,120610.19496427425,325111.6483207831,85266.38286717264
L000419,754850.7841433032,0,Active,678,319056.86875059624,207552.39194248203,69157.74633893406
L000420,793663.25328859,0,Active,738,441536.5433456853,252322.54850172318,97687.33508413013
L000421,791721.9613666084,30,Active,500,213837.721402213,55884.431309524196,56161.042556744054
L000422,100294.04201820346,0,Active,406,337281.1760281246,446948.60467714904,95896.4406120214
L000423,499476.10165555566,0,Active,804,607859.0118933817,446928.2383609973,69642.2272056705
L000424,66983.17241647784,90,Active,683,129203.77294675003,191225.7676779369,43052.901525344445
L000425,554033.5935004982,0,Active,595,400600.9645600944,329476.8175050433,23386.78396679108
L000426,447115.19635964325,0,Active,327,209425.51531159488,382309.0859625281,5954.571150481136
L000427,888827.1409307168,0,Active,636,328190.6071538201,412851.67049943446,514.792347732107
L000428,357405.8624265579,0,Active,586,300310.07579332945,362334.8502946294,83095.8173216104
L000429,125896.3462633298,0,Active,642,524272.32084642164,250568.60067367842,62328.28325020764
L000430,151561.7652323075,90,Active,330,613734.3294275117,348922.9614196506,18676.407895113123
L000431,763895.5254002975,0,Active,786,399790.15148575936,473710.8533222806,68583.06903817042
L000432,622035.8826830984,0,Active,550,133268.35427849996,235716.58021498998,91710.59227407498
L000433,110111.44936156234,30,Active,662,694899.7623459438,40881.402337307525,5646.6768676775355
L000434,93265.73805384745,0,Active,406,148961.60906705997,404293.8064093307,80418.8954581007
L000435,703959.4401445288,0,Active,805,462760.48110416037,360627.8185410916,83543.74804357426
L000436,82035.3763005516,0,Active,741,421841.6688624471,148464.94557211865,65195.54071335962
L000437,823641.4586974527,30,Active,416,229328.47256964876,294124.3872401561,93625.93990535926
L000438,709179.8048849312,0,Active,544,762357.366267588,36425.65412457449,96634.82375384946
L000439,90535.29283548077,0,Active,378,541331.634463557,239514.7647311482,77291.37109221195
L000440,93989.33694434,0,Active,785,375984.8733469151,199517.29181089762,16824.835047339082
L000441,986773.1827161637,0,Active,322,354789.0995287331,125389.50959787509,8295.180316019412
L000442,380528.0877985591,0,Active,496,73963.9250853667,76876.7448436245,42319.82025896701
L000443,376935.725596222,0,Active,660,624544.7066852818,171857.9564071909,40131.1562584549
L000444,814671.5715849275,0,Active,726,66914.83170496006,468062.6236956942,14328.467850627558
L000445,947776.0916100201,0,Active,516,160576.62482162716,256849.3923650057,4000.797827019864
L000446,986141.0531846422,0,Active,495,131595.93641540353,100566.64228116491,24860.15914694114
L000447,755844.4034063522,0,Active,742,54524.65662958774,417714.8208958959,28872.970408836474
L000448,382496.9896756066,0,Active,758,663667.7782164181,134709.5497897434,92345.5998601209
L000449,92665.70953168208,90,Active,758,725035.7571252147,401362.6026428022,97998.06183084358
L000450,779375.4467681624,60,Active,783,500414.05278098845,8342.12678766849,98524.55746530315
L000451,562820.207238447,120,Delinquent,443,702204.1051300803,461687.3564536856,81217.33965214432
L000452,429979.7891545065,0,Active,613,540050.5779598987,267260.9562381502,77124.43714693152
L000453,907290.8412437886,0,Active,556,548004.5244444717,381614.13190460746,93819.22034369814
L000454,120085.50748308982,0,Active,773,711576.9872366107,157109.69200924117,34031.529245865735
L000455,497698.85324795055,0,Active,798,73542.9138494398,423007.67068841285,53830.28386488432
L000456,21240.10831974488,0,Active,518,43785.27870021411,345826.60673786,58752.56368407574
L000457,473974.035574185,0,Active,830,42873.2605252824,23554.58483071676,57496.77373850049
L000458,65740.24292501897,0,Active,657,334323.8911432073,20309.81120759029,43185.98732785069
L000459,127629.7371053912,0,Active,536,757115.2053872071,180516.94040940798,97557.73141348158
L000460,126350.98430933383,0,Active,574,695945.9565103288,25939.411166583435,31947.653250213105
L000461,652718.199094903,0,Active,516,625570.8039996295,21650.918579098234,22147.711741909425
L000462,748584.4304727691,0,Active,696,323132.17360136594,188817.40801132823,73823.28644001394
L000463,587535.0774461881,0,Active,373,659345.9702186808,115413.33635610707,91828.63872586652
L000464,962550.8229897965,180,Delinquent,627,174792.10656093073,175418.24428040686,96822.34277223979
L000465,381121.87372846704,0,Active,707,468281.44568218803,201751.37324638164,80359.6745969305
L000466,292854.9654190421,0,Active,447,596738.2628245912,42840.45340783915,38318.41852359684
L000467,869913.1369075656,60,Active,385,73952.85513032279,302971.5517433364,81439.98131342778
L000468,231359.8801342581,0,Active,820,699308.5726568275,173944.3867947647,76270.11155027524
L000469,963590.3140462053,0,Active,802,581855.1827020025,380372.51806129515,40265.827444114344
L000470,22032.929942918177,0,Active,531,426623.05012767686,495616.96111474914,10460.161590607975
L000471,970180.0384405627,0,Active,797,49926.673079410924,190766.35025933935,85416.38741231005
L000472,52728.312831070354,0,Active,722,555615.0100570924,370972.461520433,30550.084914975818
L000473,892231.6825610903,0,Active,766,357800.4960525261,147619.35886308918,11308.306350484232
L000474,532424.0979954369,0,Active,546,589341.7692475653,405628.156062366,98675.45997883077
L000475,993035.1481581073,30,Active,669,29096.306896068123,341500.87323718553,92599.11128415103
