Asset_ID,Asset_Type,Asset_Value,Outflow_Amount,Funding_ID,Funding_Amount,Maturity_Date,ASF_Weight,RSF_Weight
A000224,Cash,4418968.806805334,988622.1748532088,F000224,4094168.4176793345,2026-09-26,71.99053759822428,59.486880911602626
A000225,Government Bond,2174216.357048256,1786676.5898888826,F000225,545957.2362587411,2020-11-25,65.29259316337499,72.51514937870311
A000226,Corporate Bond,2863123.9108409625,1088602.8421073817,F000226,2742193.644086919,2029-02-12,66.63470403081732,35.331265058217866
A000227,Government Bond,4328210.899696436,1680148.8073334494,F000227,1529974.5158837142,2023-08-23,80.28096358168621,44.47367412822004
A000228,Cash,2346946.5845117485,1905679.745885808,F000228,377567.8757097119,2028-06-17,64.77837297862278,80.373369406837
A000229,Corporate Bond,3014218.4180677454,1867952.1746699265,F000229,2098175.8948114035,2028-05-28,80.67953187751394,80.42103020885959
A000230,Government Bond,4244640.999460503,873455.8298583105,F000230,1253632.543721257,2030-04-27,66.86324047339748,77.43591494116579
A000231,Government Bond,3957676.846503999,1938407.7824233663,F000231,3153135.7032909957,2023-09-04,89.59424665217205,60.98668570134794
A000232,Government Bond,448315.23381694267,596236.0728266806,F000232,77381.38330307517,2023-11-06,86.64862293920498,14.66467669070676
A000233,Cash,398129.1010188592,1264937.791931133,F000233,4352037.184936962,2025-01-02,76.88781292355168,50.353950815101044
A000234,Corporate Bond,2084139.1839159408,1607827.4212816153,F000234,1286395.6755453558,2024-06-29,88.53533002617382,21.107218728948403
A000235,Cash,4264668.040872137,162248.0689969741,F000235,4159936.6828191243,2024-12-07,87.92335061163789,19.080597051560623
A000236,Cash,4613325.601440132,1529238.903460362,F000236,4438723.371461139,2025-03-18,93.09534955508605,26.71558476623937
A000237,Corporate Bond,4744150.766759015,1978845.5417208385,F000237,3528097.8096638373,2026-06-11,60.24409147903707,20.405770927005392
A000238,Cash,4943977.012443489,427511.6589412461,F000238,3144996.3909282596,2023-06-04,98.32551802166303,25.239321830171615
A000239,Cash,2532264.165303039,1639140.8602219278,F000239,1001189.39476746,2030-02-04,53.4486977608666,18.82058187396204
A000240,Government Bond,4590518.991871891,1125534.800372942,F000240,4990756.538530725,2027-06-18,57.55338239871286,91.96916512574947
A000241,Government Bond,3638081.119408752,1832960.464760957,F000241,4281991.549301223,2024-10-31,61.231791688183804,49.15948753480275
A000242,Cash,2229379.705813578,896043.4659970043,F000242,3560725.427329328,2021-12-29,92.5967676618995,98.70459017733104
A000243,Corporate Bond,4644380.53661365,1586315.7815209338,F000243,2579006.69949389,2026-09-10,86.6978414426252,76.39615197126741
A000244,Government Bond,2039768.6400160838,1438662.7470811112,F000244,4311175.566666229,2027-04-07,62.67352268833858,69.00049787583757
A000245,Cash,1472795.964712837,1019959.2412981393,F000245,3518278.194171894,2026-05-02,79.25214140166116,87.9522501444744
A000246,Government Bond,3436324.5420034197,1769276.5475893582,F000246,135362.57499464464,2027-07-25,66.09575326072749,88.06214197351981
A000247,Cash,630257.609538284,1778387.9898517337,F000247,549419.661736316,2021-10-27,68.24549995932028,22.955112207666126
A000248,Cash,4715461.433444183,1968439.4078426545,F000248,1569702.4689778544,2020-09-08,72.20811230649564,46.52851863178578
A000249,Government Bond,3846352.229694699,536775.570416104,F000249,4636119.390576631,2021-07-06,55.485314106794,44.598117777014075
A000250,Government Bond,2823592.477751009,1146261.522793752,F000250,3601475.4919268647,2028-10-29,73.07572986026383,66.29378342780555
A000251,Cash,482936.9013774066,528270.7092651759,F000251,2201429.08451814,2027-09-04,89.13460288531795,96.61051169424151
A000252,Corporate Bond,1181573.1596189935,1739937.7641570866,F000252,3275022.9334433647,2023-10-20,88.29021630198406,30.564443281938722
A000253,Government Bond,2523972.274133221,1386350.1274797346,F000253,4189861.9072983293,2020-11-01,52.486994149482165,52.658402488136474
A000254,Cash,2508035.545274619,1591085.9625205384,F000254,71648.53661719999,2021-09-24,61.57171854163093,85.1202549624503
A000255,Government Bond,2366873.0257931305,1792173.3017017154,F000255,66136.44289845593,2026-08-08,50.927296354704836,24.85661171439745
A000256,Government Bond,1680330.2002954518,1059027.8021303685,F000256,4199588.803059723,2028-11-19,83.91981326593248,29.201661561482066
A000257,Cash,3561379.3800267125,1949201.9306854757,F000257,315137.85481343267,2026-11-08,50.92972134754325,66.67676303493619
A000258,Corporate Bond,4703418.043375167,1221819.8972707377,F000258,4586692.200293838,2030-01-27,64.33796365362187,48.7403185005337
A000259,Government Bond,2723231.224298968,1298209.5971755236,F000259,3788322.095753581,2022-03-11,99.27622360388744,30.294389583653174
A000260,Government Bond,4140163.5356546976,118419.78207108277,F000260,1756152.4068484504,2027-06-08,70.12087765466543,34.708889456946544
A000261,Corporate Bond,3089902.1535638673,298391.85989461024,F000261,2444147.2410283396,2024-05-19,77.07183708161136,52.58031194113972
A000262,Government Bond,164401.75974583873,1428433.8989917783,F000262,4400159.8284742795,2023-11-05,85.86377338036081,42.1277529550078
A000263,Government Bond,708860.3024169536,1198190.7980577576,F000263,1633141.7051412067,2023-08-25,94.24539059941998,40.19081963370152
A000264,Corporate Bond,4395098.226447107,1940771.751319169,F000264,1737078.7503815088,2026-06-07,73.55738781337037,25.370203115686152
A000265,Corporate Bond,2384893.4816949866,750310.8836923089,F000265,197042.74129644484,2028-01-27,59.92024320978918,35.91983741240197
A000266,Government Bond,3878500.9996898063,1643745.2387504708,F000266,2610380.517345004,2025-02-06,63.46725311329157,67.6367566800122
A000267,Corporate Bond,4176906.3228316214,1467092.7698290271,F000267,1949852.1840361427,2024-12-17,72.76499607556642,36.550086527671596
A000268,Government Bond,2721778.9046294065,377530.77148502547,F000268,3780347.449242382,2024-06-06,77.16686655922618,26.354144925549296
A000269,Government Bond,20157.611718919503,378076.4369820481,F000269,478377.8165385061,2026-01-30,67.53977293878765,31.13120207436034
A000270,Cash,3484703.5349335643,356186.7880474032,F000270,2793800.645024741,2028-12-19,91.13150738161806,96.48039942194103
A000271,Corporate Bond,4815541.588675837,753128.03961293,F000271,1614147.9190444683,2026-04-05,70.05226607543563,22.587243352302096
A000272,Cash,2691036.875359745,282796.32977932756,F000272,3636605.3566892943,2028-06-24,98.30922938283906,61.980558115170695
A000273,Government Bond,4180817.4691537092,1736150.0126098322,F000273,740381.3288631476,2025-02-04,62.78648164439923,22.376067075537428
A000274,Cash,1669850.5662117782,1338822.132897967,F000274,4297326.145146302,2020-12-29,63.63582952974501,57.42726444462001
A000275,Cash,681022.8459321156,1643904.4375593495,F000275,1398156.3855981822,2024-04-11,94.08098756025086,18.574427965457275
A000276,Government Bond,1399477.6541502934,114283.75335230993,F000276,3445526.8670456167,2028-07-05,58.89608822427707,87.08210967534535
A000277,Cash,2191149.5756754414,1449561.6555331796,F000277,1725079.5174829538,2029-04-19,64.79489044299689,99.66372856584566
A000278,Cash,4126262.958485139,824646.2842234389,F000278,4912158.850544091,2023-04-29,59.104512657432835,77.81332676062168
A000279,Government Bond,3130834.9907835275,1534069.167422731,F000279,3425913.0389321838,2022-09-12,91.19255666751,27.14863749408565
A000280,Cash,965370.701824806,1267897.7647123719,F000280,1983281.582759929,2029-02-11,52.087678312870416,36.401518849147074
A000281,Cash,1229120.8354462541,642419.1635445537,F000281,891019.2127063161,2020-09-04,61.484332955160895,98.82636019492467
A000282,Government Bond,3934600.125781183,1896427.19692988,F000282,3657213.6523056854,2027-06-14,93.23944693864685,99.40679772529212
A000283,Cash,3326171.4472539783,1008617.4377612583,F000283,4005863.069434111,2021-03-23,91.01725554323558,21.79681454419959
A000284,Cash,937502.7517828041,883354.6402987725,F000284,1783829.9200672,2028-01-29,53.75984984839479,40.2928065449518
A000285,Government Bond,3134095.2490438856,1153239.4085410633,F000285,1140190.4089995362,2024-09-08,67.50463803169794,14.88681377417668
A000286,Cash,4608568.622546866,806513.1718602467,F000286,3535496.3836921905,2021-06-29,71.39002452756777,27.464790260792306
A000287,Corporate Bond,2836502.0451500462,92977.76793992094,F000287,204945.38533606578,2025-11-20,72.68865008370805,47.24367405374699
A000288,Cash,440613.4315975125,1414643.8969612299,F000288,4271467.403143803,2024-10-27,63.82049297574129,51.22118806038972
A000289,Cash,3677816.230868638,1202124.7240467789,F000289,3598332.040496894,2021-08-07,94.19430910482447,77.41976954700525
A000290,Government Bond,4677067.767522417,771117.401633704,F000290,1941211.9700236674,2023-06-24,60.20786616003899,19.62995731663098
A000291,Cash,2792420.791559726,1111338.0085152155,F000291,4240072.1024870025,2020-12-20,94.1969526584287,31.54351239601826
A000292,Corporate Bond,2827835.0897876583,578964.5567971016,F000292,407257.4470832963,2022-05-16,83.0944196370662,94.82361994525436
A000293,Corporate Bond,4542506.829024953,1017633.5182264597,F000293,4265838.980605656,2029-04-10,86.98494787458264,11.262239189144235
A000294,Cash,1415727.1716254102,1683573.2715107347,F000294,615477.1906131102,2028-04-08,56.01121854098757,54.757324923083644
A000295,Cash,1735537.2334956438,206435.08357529694,F000295,2146854.809430642,2023-10-27,89.31517564849301,22.519085080986734
A000296,Corporate Bond,1749080.9972809048,1105367.691617507,F000296,71741.54009388879,2027-03-19,54.436260288977614,27.16652657111537
A000297,Corporate Bond,1507093.001980486,1641821.2876309429,F000297,2621646.671656447,2030-04-09,63.736226969365006,68.30510184485536
A000298,Government Bond,691680.6967051376,1699414.406654617,F000298,2193802.1985576567,2023-01-18,77.88717698335888,84.41529768473922
A000299,Corporate Bond,3087535.761563701,6156.3101163004485,F000299,1684064.4424729086,2026-06-16,72.96491151216378,10.400103535625306
A000300,Cash,2325577.0534306713,680922.3645265893,F000300,3678260.4559518835,2026-07-07,72.20530819884378,97.77106080587671
A000301,Government Bond,1761545.0333488942,1262720.6569203096,F000301,1994024.2063069271,2029-12-21,98.28599664161021,99.30179443045381
A000302,Government Bond,3970622.7189454096,1114137.3470824142,F000302,3084955.2382484614,2023-02-25,60.45980797899161,99.24970454819525
A000303,Cash,4462339.0123566035,1058526.8184499617,F000303,3712702.6768979323,2028-12-26,54.42223262336569,23.925252551658524
A000304,Government Bond,1472198.1869947119,80568.89156852775,F000304,4930644.27249184,2024-02-04,59.91370868658396,73.07360992513256
A000305,Cash,1090779.4793677845,734523.2237471043,F000305,3456808.6006723344,2027-02-26,81.96223527355231,93.41786581606644
A000306,Government Bond,1746031.330150082,1224461.9291101943,F000306,592025.313214376,2026-01-01,58.201141353844115,41.28653218978124
A000307,Government Bond,3204942.7296593855,599938.89500421,F000307,4667761.688295715,2021-07-24,97.55629703393252,74.50385496931362
A000308,Government Bond,651074.9942787021,418365.68801718915,F000308,2250564.5456362693,2028-06-22,78.42290499044462,91.23269032611032
A000309,Government Bond,1175766.5479932376,1644258.2436110547,F000309,1957235.0656981966,2026-10-30,79.4967470603958,96.06739984552937
A000310,Government Bond,480418.31178353005,1307806.6822061401,F000310,1087551.7876841247,2023-06-20,51.17539458723857,31.65069062219463
A000311,Cash,4313099.42346916,1797303.1313298894,F000311,1055775.3873211388,2026-03-23,73.16596592125364,70.17026193760728
A000312,Corporate Bond,3933300.779898138,1532364.1584402253,F000312,1836569.5532790907,2020-11-21,63.27749519641707,40.278375968598
A000313,Government Bond,1702937.111601138,150451.69703948838,F000313,3342088.91310145,2021-02-04,63.7474958100034,74.05635986576324
A000314,Corporate Bond,4203936.96392347,1110889.139435937,F000314,4612980.736325133,2020-09-13,98.58807951602867,89.25455184857884
A000315,Corporate Bond,213320.62545305473,528092.8978008041,F000315,2068498.45033796,2022-11-12,58.772197977829975,38.18788233289881
A000316,Government Bond,2524537.810226554,1946372.450982615,F000316,1459798.230614611,2021-07-12,70.22842464972607,28.28358285499253
A000317,Cash,2398830.323009071,1001990.3186434348,F000317,826626.8557366644,2027-05-06,52.85004138286007,83.9259967201297
A000318,Government Bond,1228338.9458304774,1331469.0703351223,F000318,3075648.2554324544,2029-05-01,70.48171200072115,37.82320920207009
A000319,Cash,2389110.997700694,25857.589973243168,F000319,915575.5742417222,2025-08-19,59.216903282844605,93.75460439980776
A000320,Cash,1660915.813613124,1264587.381889749,F000320,4638860.8113635145,2030-06-21,56.8689020028323,20.745071086181518
A000321,Government Bond,2453456.6233181157,92600.45397602701,F000321,3536028.711308422,2028-11-11,95.86119210329278,96.02860995613419
A000322,Cash,631906.1648740042,669912.8597661015,F000322,4953417.356184689,2021-12-14,93.64824728728999,53.792922649621694
A000323,Government Bond,2233769.833938724,299231.228892568,F000323,2068339.5058920204,2021-05-31,63.76890373090394,26.051709398757936
A000324,Cash,3579597.868273601,942562.1069505529,F000324,651345.1285853203,2026-11-06,72.63881741872225,99.28053292203954
A000325,Government Bond,4564900.673450971,1775498.0231256627,F000325,762098.0299532394,2020-12-19,71.85673232726198,37.23320716952686
A000326,Government Bond,3418644.3344327947,1247668.4750146684,F000326,569492.331928972,2027-05-20,66.25729563718437,82.82975379352159
A000327,Government Bond,4304604.185432912,478905.4339686075,F000327,1162002.8536586657,2021-05-01,60.81303935148371,93.13316919734697
A000328,Corporate Bond,404279.19991159404,1256192.6048180982,F000328,4762230.867382546,2025-06-15,50.70229755120714,11.363618389296366
A000329,Government Bond,3102635.914102732,1178923.1578581168,F000329,1121680.101164282,2024-02-13,97.85774197614356,47.94781112639875
A000330,Government Bond,418841.0939924054,1055864.489956861,F000330,276472.5735443706,2024-03-15,71.82973165759296,48.823920665924206
A000331,Corporate Bond,1857637.609483178,547726.648391243,F000331,2235180.7910734424,2025-10-07,89.88894228916095,73.68586231556768
A000332,Cash,4422874.484414515,846729.308251171,F000332,576243.1119241138,2027-08-30,53.21543562707007,30.05736393327337
A000333,Cash,2763469.6135483785,835201.6046255833,F000333,4071125.4655102324,2023-05-08,91.1006748297349,19.52128961230431
A000334,Cash,2733347.908002946,463934.96237298875,F000334,120530.37384414289,2021-12-03,69.07471615878832,77.34555671812811
A000335,Government Bond,1353148.4265507371,1391982.1001276553,F000335,1737419.094777043,2023-11-10,86.95039462562949,39.29420938147544
A000336,Cash,1571227.6919657965,1615049.2441832633,F000336,2584998.3445973895,2025-03-24,84.591197099861,66.40969436052796
A000337,Corporate Bond,4463686.3579484215,531330.1268427931,F000337,800241.1007198031,2022-01-08,51.01665711705441,66.18688526943289
A000338,Government Bond,1465938.597321903,1823007.2522202847,F000338,2544872.1779287457,2026-12-12,90.19006550454023,15.626102112803888
A000339,Cash,1003435.7674760395,1600179.8463440551,F000339,1507353.9372673375,2022-10-17,53.75066721002027,51.165367734616964
A000340,Cash,1376190.0354939627,1692614.2620807681,F000340,1015669.9896787488,2023-09-01,95.76243673646348,42.33027515025419
A000341,Cash,1731493.9194733074,1564644.8680567392,F000341,3777149.312959797,2021-06-24,59.519059864131414,82.41251921344231
A000342,Corporate Bond,3551918.834335705,1921090.7283898885,F000342,3887879.077119769,2024-03-13,62.12387076642809,58.168847427720834
A000343,Government Bond,4514449.514529677,295420.1699128851,F000343,4189946.1044403864,2020-12-10,62.62001651991664,75.24171759063434
A000344,Government Bond,1721964.227279004,180143.11783750245,F000344,1992067.4180134763,2023-08-28,79.32069041103335,85.09501151753307
A000345,Cash,294693.124515378,1770120.2728843044,F000345,4385179.070618918,2027-03-28,93.85768275174348,55.9060398272587
A000346,Government Bond,2438583.733258874,972205.7469708945,F000346,819019.1910799687,2026-02-12,98.91282044358272,36.00690088152102
