Capital_ID,Capital_Amount,Deduction_Amount,Exposure_ID,Exposure_Amount,Risk_Weight,Transaction_ID,Transaction_Amount,AML_Flag,Contract_ID,Rate_Type,Loss_Amount,Risk_Score,Revenue_Amount,Loss_Event_ID,Stress_Scenario_ID
C000139,8061389.009137079,648299.860659017,E000139,1347932.945009416,35.55562311362424,T000139,202208.07681166654,Pass,CON000139,SOFR,195662.47570977398,53.16934695395502,91884982.18865399,LE000139,S3
C000140,3380253.6961152786,375746.91231059,E000140,3744764.6071383674,114.2338579830796,T000140,157587.42436207942,Pass,CON000140,SOFR,261673.3780389638,77.57025029140547,89730289.60148698,LE000140,S3
C000141,5620830.21966085,236887.6045375027,E000141,2384079.8987950427,98.92478042378899,T000141,741948.5465955628,Pass,CON000141,SOFR,230404.040824787,61.46691341479391,80889698.72088838,LE000141,S3
C000142,2698838.7362403204,168842.16596004998,E000142,1124202.1447929896,122.39902317262943,T000142,822532.0552382742,Pass,CON000142,SOFR,160329.1008922504,89.9315504425897,37071541.726779975,LE000142,S3
C000143,4738701.4169995915,653501.9612132922,E000143,822355.5271927054,133.07932984878906,T000143,320102.15913723496,Pass,CON000143,SOFR,315527.44716970704,76.03714564346735,69571061.98541722,LE000143,S1
C000144,4881681.193245298,289607.546817822,E000144,150447.20577554996,113.80561447420946,T000144,940805.530063468,Pass,CON000144,LIBOR,38146.08786324525,57.28178952388156,8983543.256234983,LE000144,S2
C000145,2208842.9685179815,821480.2204087634,E000145,3540566.0796262478,149.46338189536078,T000145,984745.888816088,Pass,CON000145,SOFR,383242.5777607565,57.61303392387474,21613265.86942867,LE000145,S2
C000146,588158.1823085455,291740.51315636386,E000146,1460581.5141089992,41.85503745655306,T000146,402544.42844871926,Pass,CON000146,SOFR,461890.80563758244,72.71882311570963,66310507.71059703,LE000146,S3
C000147,6297087.5814695265,848319.7538516208,E000147,87240.1485221413,139.75650995456817,T000147,601402.4705702576,Pass,CON000147,SOFR,296183.54227323586,55.84337660440521,70741842.94012648,LE000147,S3
C000148,1578355.8872211778,181542.68866719125,E000148,967079.0320710789,50.993269117641866,T000148,651610.1782370443,Pass,CON000148,SOFR,321498.16361555876,77.50715188442163,92637650.31504358,LE000148,S3
C000149,5472455.752204563,595360.7711386909,E000149,900909.3887491538,108.53270549261946,T000149,994517.4256423431,Pass,CON000149,LIBOR,147765.80014349517,50.17911660241915,85608690.33930053,LE000149,S2
C000150,4006099.970297083,326306.95835802756,E000150,195306.37479597804,111.24198842985555,T000150,232547.66049090133,Pass,CON000150,SOFR,73894.4017074078,95.9820113511856,35902267.26374996,LE000150,S3
C000151,437186.0541395976,713299.9766733244,E000151,1608049.6420556016,55.41362623876349,T000151,936125.2427625714,Pass,CON000151,SOFR,189268.46096001504,64.48101579264622,38517835.47846051,LE000151,S1
C000152,6655114.33155749,310818.99048934615,E000152,1239965.2449877704,71.74971565334386,T000152,962128.2932750614,Fail,CON000152,SOFR,375975.2426694375,74.39325013963702,20747236.05792298,LE000152,S1
C000153,4203556.415093275,390086.8742157879,E000153,563028.3609686248,32.18554787218724,T000153,341722.74598421995,Pass,CON000153,SOFR,399249.0859032699,77.6174441024673,96507963.19657472,LE000153,S2
C000154,1696248.0830472466,594335.6632849859,E000154,3045380.887321257,54.72199140968908,T000154,351216.2593735565,Pass,CON000154,SOFR,482604.04989879136,71.30884094544986,95078929.06732504,LE000154,S2
C000155,6766265.324099751,849660.1617149774,E000155,4535500.998907705,107.2203433843887,T000155,370186.19828744006,Pass,CON000155,SOFR,49481.92369857302,77.38105917204126,1472644.2375025908,LE000155,S3
C000156,6406597.539483039,856470.822591255,E000156,3777104.440028452,66.28329904221525,T000156,914053.5230428126,Pass,CON000156,SOFR,233022.85987057618,66.67042664818395,2683348.1361483186,LE000156,S3
C000157,8248150.834367754,10560.549918670615,E000157,1026223.5383954291,48.36201291010292,T000157,943813.775333577,Pass,CON000157,SOFR,304407.601049858,54.932420951242875,37860636.00634219,LE000157,S3
C000158,5983348.305487119,859101.4937609491,E000158,2372710.1941630626,62.42859344793409,T000158,962659.1035048271,Pass,CON000158,SOFR,69178.11342958818,99.31179229029934,36138248.84806478,LE000158,S2
C000159,1011596.4816305381,661946.3318538683,E000159,517908.7200571504,97.42814563157677,T000159,223946.30554781982,Pass,CON000159,SOFR,462064.78940059815,68.48515777625039,5214793.259334953,LE000159,S2
C000160,651537.0388679779,138256.55958995974,E000160,3747810.7771347985,100.45181484064146,T000160,812502.4070403035,Pass,CON000160,SOFR,499055.9976162467,85.17128298698135,44276509.43299102,LE000160,S3
C000161,8717663.540174374,873557.7111699332,E000161,1448732.330204167,75.96420378669816,T000161,28722.695358437886,Pass,CON000161,SOFR,204805.54066773193,98.1438722423286,2103793.355327224,LE000161,S1
C000162,6708234.132418303,902903.2660543682,E000162,3947605.3366916375,110.31865914485564,T000162,434660.9245605223,Pass,CON000162,SOFR,220698.1590447944,99.25021616862685,13609901.77489627,LE000162,S1
C000163,9373389.615614327,838855.6653391657,E000163,1370310.3419686162,49.58997801434766,T000163,142097.5175000489,Pass,CON000163,SOFR,495186.6764308693,58.15772335415839,54245132.74392475,LE000163,S2
C000164,1840960.0838243158,966726.2392745726,E000164,4401163.652934826,34.41395797696757,T000164,765765.222035236,Pass,CON000164,SOFR,54656.251622736854,79.06961901607818,13417180.75395419,LE000164,S2
C000165,739888.8551249789,829370.5269388463,E000165,3192810.9931960446,103.71037216116547,T000165,946210.4100283069,Pass,CON000165,SOFR,469208.10320684867,87.46610293469655,14738328.97118192,LE000165,S2
C000166,2991312.9289131123,253354.9212756139,E000166,3823710.3091181573,21.986731315713683,T000166,657138.950198697,Pass,CON000166,SOFR,100370.3348685776,85.23153066448684,44511529.31096567,LE000166,S1
C000167,2424091.057835892,970419.1617719806,E000167,3881445.067632814,87.02770100045178,T000167,11487.157292469972,Pass,CON000167,SOFR,341003.96749291837,58.70776413228875,67455195.18724772,LE000167,S2
C000168,9926547.769907815,438578.380430478,E000168,2019701.9354695552,81.11365754971229,T000168,173917.0679768756,Pass,CON000168,SOFR,289401.7844496287,56.86681787427724,93475373.74739662,LE000168,S2
C000169,4217272.379623508,188532.43453295587,E000169,336445.44924867625,144.1873322517365,T000169,583730.1710964759,Pass,CON000169,SOFR,261991.32026251758,81.97430253565882,98476416.33737284,LE000169,S1
C000170,5466845.876392561,492966.57226078364,E000170,220599.72995257092,123.81150889486099,T000170,343613.5871297298,Pass,CON000170,SOFR,29304.573413853395,95.18080976810978,53814992.327448085,LE000170,S3
C000171,4289576.763478331,387490.2908814052,E000171,138726.70810023812,32.0062642565735,T000171,564289.1224812854,Pass,CON000171,SOFR,32194.334874992404,54.05927406872335,24084455.98727123,LE000171,S1
C000172,4699307.642252452,881128.3058736998,E000172,949596.8335895715,70.58154175927105,T000172,181040.6271845167,Fail,CON000172,SOFR,299621.7656336954,56.03002331512112,58091560.76256343,LE000172,S3
C000173,7839699.157871791,103619.08581201595,E000173,4231776.587428034,99.6171187790074,T000173,927410.2191305531,Pass,CON000173,SOFR,45102.34476374508,52.35894074323421,71891553.28500232,LE000173,S1
C000174,558735.1025992904,468642.0093714455,E000174,4878135.34358764,71.8185187680923,T000174,331748.8310828407,Pass,CON000174,SOFR,287185.0068012429,50.70786146707761,64512864.6713574,LE000174,S3
C000175,9164454.68635633,275260.20423751976,E000175,4228100.144905932,125.25335817311642,T000175,882994.2269768977,Pass,CON000175,SOFR,112249.485588575,95.66023702663772,71100391.56304558,LE000175,S1
C000176,8224109.894599293,202600.116685549,E000176,728808.9327241086,31.602659677308463,T000176,308859.48675840243,Pass,CON000176,SOFR,321915.45796399115,67.05626663848781,66334154.49280816,LE000176,S1
C000177,153477.12668070864,742034.4179915875,E000177,676931.0927996776,56.65262696027831,T000177,632902.8215880763,Pass,CON000177,SOFR,460180.2397227395,76.04961377480929,35464665.51460324,LE000177,S2
C000178,7467802.105067471,11744.132624206371,E000178,3619270.1356051224,115.40685096697041,T000178,806563.8653456608,Fail,CON000178,SOFR,74356.85247824997,86.80939671312927,18145854.9966267,LE000178,S1
C000179,6360544.5373905,871726.7286458883,E000179,358093.56158679817,58.96535636303984,T000179,654216.6473857489,Pass,CON000179,SOFR,271466.2853007865,82.44745786140308,75410212.96311952,LE000179,S3
C000180,6617256.721636285,167791.63564793387,E000180,2716341.815678559,125.14197507024318,T000180,749762.4713186793,Pass,CON000180,LIBOR,346132.56346026494,79.99431998867863,19093391.546122607,LE000180,S2
C000181,7472540.928455642,640621.5087786551,E000181,673281.1294951946,51.26834323628347,T000181,764282.335395854,Fail,CON000181,SOFR,405759.9742847269,90.13129096558733,13215467.569724808,LE000181,S1
C000182,8192657.346725566,447118.6360470699,E000182,4480222.355004281,62.8394435833251,T000182,672875.7392412127,Pass,CON000182,SOFR,438065.865114629,93.83813326698956,40507848.85659054,LE000182,S3
C000183,6726464.082897469,711588.0490215382,E000183,4960680.898633327,127.09787518881143,T000183,387965.78382847784,Pass,CON000183,SOFR,216904.82237598702,90.38740525679964,37831295.52115554,LE000183,S1
C000184,1000040.6399937641,564681.7976093875,E000184,4652230.984502322,86.6906199387565,T000184,147496.61741929283,Pass,CON000184,SOFR,194508.3139486753,76.73713214380471,71040693.20778368,LE000184,S3
C000185,675389.2775029131,75565.69188952111,E000185,448474.53401080746,58.83636358561543,T000185,609208.8997753533,Pass,CON000185,SOFR,428478.342195338,53.27760995789343,81140143.69527243,LE000185,S3
C000186,6345317.758745911,688921.5888105432,E000186,2676016.837376896,38.36289324574231,T000186,158654.59320459716,Pass,CON000186,SOFR,130995.13548477387,97.62982303276021,83350125.19910012,LE000186,S2
C000187,9095272.128562791,725790.4231970696,E000187,1327341.734304726,122.32515226615395,T000187,384545.41835215315,Pass,CON000187,LIBOR,237037.21386688072,91.735951286193,25098890.786809754,LE000187,S2
C000188,6259093.204061451,619656.4548414267,E000188,1789045.8161560223,133.10724128506257,T000188,756119.6961135628,Pass,CON000188,SOFR,66590.64486156391,91.24433740230666,59104325.84845262,LE000188,S3
C000189,2064289.9115865694,248435.92413825355,E000189,1106371.3332517955,117.44380126370537,T000189,159156.10721422188,Pass,CON000189,SOFR,255821.7902384558,99.65494051649767,71296880.92237696,LE000189,S3
C000190,5284693.728808104,108930.06222707269,E000190,1173933.4330400447,39.77087843703047,T000190,934226.1634247076,Pass,CON000190,SOFR,370588.99971593515,94.43785664343221,32806692.01542145,LE000190,S2
C000191,1174614.6848128517,226029.49638059578,E000191,523497.5687195146,129.0129671913839,T000191,639936.690359181,Pass,CON000191,SOFR,422112.4167410575,78.06460213318152,39767952.00656573,LE000191,S3
C000192,8916229.517254412,826697.002737683,E000192,2259036.3554363,23.632172081175472,T000192,960286.501949464,Pass,CON000192,SOFR,93344.26589975969,60.34813715393588,98667095.58162983,LE000192,S3
C000193,5822784.852342996,677558.2529913659,E000193,2936582.4919114895,65.38094499906173,T000193,439923.8691877125,Pass,CON000193,SOFR,279394.0086375878,67.901658546601,73888242.56315514,LE000193,S3
C000194,7081719.584585884,145079.74737265473,E000194,2358835.089841099,89.51278482226087,T000194,236757.76819279787,Pass,CON000194,SOFR,140973.31465968204,65.93871188783072,29793474.373969592,LE000194,S2
C000195,2711977.5945813344,343615.04296319623,E000195,1760740.1101627182,44.68321034931864,T000195,975435.0068323931,Pass,CON000195,SOFR,259924.2328099776,96.85751726412204,87172135.28533344,LE000195,S3
C000196,5744321.373553752,318609.8577192864,E000196,3857126.947335364,110.46698049541247,T000196,721148.211916409,Pass,CON000196,SOFR,278769.0765241467,99.05319153061814,25414417.153527744,LE000196,S2
C000197,5501857.963513611,806510.48796285,E000197,4567415.862397714,51.67657341914875,T000197,585599.1818648513,Pass,CON000197,SOFR,16020.502737728204,58.87460932081458,74770706.07822047,LE000197,S2
C000198,5188844.960375999,293769.88274066674,E000198,3220812.7417729595,117.36027736425174,T000198,877164.8843364693,Pass,CON000198,SOFR,172989.05189191698,87.81216337288075,27909295.09235131,LE000198,S1
C000199,6645414.403054259,778189.6255028414,E000199,1022328.6694447129,125.64026596415145,T000199,299599.7529521393,Pass,CON000199,SOFR,365893.72119362635,73.8346447186896,49643704.45933419,LE000199,S3
C000200,4377543.96111503,143965.5418031268,E000200,1156389.4918628815,93.68598483075209,T000200,110276.71080188907,Pass,CON000200,SOFR,252574.58548268408,58.75722847262,86563190.49218851,LE000200,S3
C000201,3577224.5865065744,799561.5078337399,E000201,1725293.1814873696,114.75584570073347,T000201,388617.5578276814,Pass,CON000201,SOFR,189974.55373179418,91.0792728167315,95076463.78781223,LE000201,S1
C000202,8708970.046800468,264846.22466028243,E000202,736264.4179181546,60.404024652718014,T000202,229708.21319499135,Pass,CON000202,SOFR,353554.24853512354,58.61358311447288,68136180.62527679,LE000202,S2
C000203,5117284.749224673,107915.57095364967,E000203,4748097.218763765,129.20469751780698,T000203,14630.488267444123,Pass,CON000203,SOFR,255301.69268276182,99.93274054472099,84307853.99157552,LE000203,S1
C000204,1969598.2511761286,543111.7964117117,E000204,1469638.0236584013,147.2158643282607,T000204,985548.558380327,Pass,CON000204,SOFR,69025.53997869177,88.38346433820738,45006938.43182952,LE000204,S2
C000205,3873140.4986789883,59607.04314831433,E000205,1176912.2815442556,107.80434398626151,T000205,376102.7996181093,Pass,CON000205,SOFR,170308.1787282797,86.36656833400068,86720074.799537,LE000205,S3
C000206,6214646.767272596,394462.6675538614,E000206,3622703.401872366,61.23302160128655,T000206,800096.5879743373,Pass,CON000206,SOFR,199250.85233749656,58.146895792172785,33927065.94587245,LE000206,S3
C000207,2683867.6053299718,109350.08037204774,E000207,4704475.451103234,133.53864354963127,T000207,528179.0145546758,Pass,CON000207,SOFR,447840.6894046129,63.0605885656626,19365403.904660843,LE000207,S3
C000208,9885429.176084725,425280.285906657,E000208,3413862.368096835,92.7538834749507,T000208,409013.8495163767,Fail,CON000208,SOFR,438898.2324227445,90.03244627866624,63759752.61735783,LE000208,S3
C000209,6739531.827795363,677323.3211502848,E000209,1253651.771503687,80.21202811622567,T000209,875509.257754954,Pass,CON000209,SOFR,239631.30916274307,58.944678307983125,32540546.59368931,LE000209,S2
C000210,6525781.400101713,980824.3416342349,E000210,574207.2742694495,104.95111375437168,T000210,752312.3115102065,Pass,CON000210,SOFR,285537.82581903023,91.89404406340145,27687967.43330556,LE000210,S2
C000211,5118186.5177850295,488464.3894756654,E000211,3810633.534118767,43.4626349645542,T000211,104693.11812705822,Pass,CON000211,SOFR,305839.5407673638,62.92625504097903,61388540.35306502,LE000211,S1
C000212,4360407.961413168,770315.8840115403,E000212,2240687.7990229204,92.2157366459591,T000212,110128.60586822752,Pass,CON000212,SOFR,157454.37652640988,74.46666747286989,5979318.810594781,LE000212,S2
C000213,1013456.8749344535,367798.09418358275,E000213,2660768.5873259213,98.78927369866271,T000213,607020.5534783471,Pass,CON000213,SOFR,283751.70519561047,73.89126313487651,26572741.674480904,LE000213,S1
C000214,6075101.543154281,615047.423634164,E000214,217905.9325816901,60.79300218375184,T000214,175054.34807900494,Pass,CON000214,SOFR,442584.2236204599,81.34825497349036,68875052.83117117,LE000214,S2
C000215,6318307.912466154,731132.3186648675,E000215,2504213.186974909,147.87064373836358,T000215,654044.15082212,Pass,CON000215,SOFR,434126.9044421451,83.06738165807342,98738484.55036508,LE000215,S1
C000216,3884766.052045693,309185.4057951856,E000216,3815505.251783149,81.51698399712129,T000216,111135.67422113083,Pass,CON000216,SOFR,318089.3793058662,51.979704454735135,43153156.01985582,LE000216,S3
C000217,4528447.7475590445,934743.5938542886,E000217,1239092.2720673739,126.62864309760708,T000217,756461.89358388,Pass,CON000217,SOFR,45660.47285272723,82.73835747962053,24311079.490283534,LE000217,S1
C000218,535426.5763534156,546384.7611528521,E000218,1881894.894693225,48.99010877006246,T000218,531589.4332372907,Fail,CON000218,SOFR,84177.9556490237,83.29854777726133,27442691.005391877,LE000218,S3
C000219,9902588.405668516,709020.2169157382,E000219,264459.7400679932,140.38409800055695,T000219,852290.6076359841,Pass,CON000219,LIBOR,122068.05518596925,94.94067151739415,29980124.884645693,LE000219,S2
C000220,1580975.0961455395,16390.905865448003,E000220,834118.725772294,134.98401489309867,T000220,489822.1689970516,Pass,CON000220,SOFR,437605.2952104814,61.88045324741935,56131076.00593257,LE000220,S2
C000221,3734171.717530542,665869.194485232,E000221,3439539.970637182,146.97499445667057,T000221,301821.6913823584,Pass,CON000221,SOFR,249597.6938601895,80.44762516472399,22225005.826133486,LE000221,S2
C000222,988926.843872339,786019.2644721554,E000222,226476.24723172022,141.28818534144793,T000222,349679.24312164425,Pass,CON000222,SOFR,453469.0230040957,99.20741388014545,4185942.4336953047,LE000222,S1
